13:11:30.809 [Hungry-Philosopher-1; Meals=0]: I'm alive!
13:12:03.642 [Hungry-Philosopher-1; Meals=238]: Eating for 1 ms
13:12:03.642 [Hungry-Philosopher-3; Meals=237]: Waiting for a nice seat...
13:12:03.643 [Hungry-Philosopher-5; Meals=237]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:03.647 [Hungry-Philosopher-4; Meals=236]: Waiting for a nice seat...
13:12:03.651 [Hungry-Philosopher-3; Meals=237]: Found a nice seat (Chair-2)
13:12:03.652 [Hungry-Philosopher-5; Meals=237]: Stand up from seat (Chair-1)
13:12:03.653 [Hungry-Philosopher-1; Meals=238]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:03.656 [Hungry-Philosopher-2; Meals=237]: Waiting for a nice seat...
13:12:03.661 [Hungry-Philosopher-3; Meals=237]: Waiting for 2 forks...
13:12:03.662 [Hungry-Philosopher-4; Meals=236]: Found a nice seat (Chair-5)
13:12:03.665 [Hungry-Philosopher-5; Meals=237]: Mediating for 5 ms
13:12:03.666 [Hungry-Philosopher-2; Meals=237]: Found a nice seat (Chair-3)
13:12:03.667 [Hungry-Philosopher-1; Meals=238]: Stand up from seat (Chair-4)
13:12:03.672 [Hungry-Philosopher-3; Meals=237]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:03.677 [Hungry-Philosopher-2; Meals=237]: Waiting for 2 forks...
13:12:03.677 [Hungry-Philosopher-4; Meals=236]: Waiting for 2 forks...
13:12:03.682 [Hungry-Philosopher-3; Meals=238]: Eating for 1 ms
13:12:03.683 [Hungry-Philosopher-1; Meals=238]: Mediating for 5 ms
13:12:03.683 [Hungry-Philosopher-5; Meals=237]: Sleeping for 10 ms
13:12:03.688 [Hungry-Philosopher-4; Meals=236]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:03.695 [Hungry-Philosopher-3; Meals=238]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:03.700 [Hungry-Philosopher-4; Meals=237]: Eating for 1 ms
13:12:03.705 [Hungry-Philosopher-2; Meals=237]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:03.705 [Hungry-Philosopher-3; Meals=238]: Stand up from seat (Chair-2)
13:12:03.705 [Hungry-Philosopher-5; Meals=237]: Waiting for a nice seat...
13:12:03.710 [Hungry-Philosopher-1; Meals=238]: Waiting for a nice seat...
13:12:03.712 [Hungry-Philosopher-4; Meals=237]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:03.715 [Hungry-Philosopher-2; Meals=238]: Eating for 1 ms
13:12:03.715 [Hungry-Philosopher-3; Meals=238]: Mediating for 5 ms
13:12:03.716 [Hungry-Philosopher-5; Meals=237]: Found a nice seat (Chair-1)
13:12:03.725 [Hungry-Philosopher-1; Meals=238]: Found a nice seat (Chair-4)
13:12:03.725 [Hungry-Philosopher-4; Meals=237]: Stand up from seat (Chair-5)
13:12:03.727 [Hungry-Philosopher-2; Meals=238]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:03.729 [Hungry-Philosopher-3; Meals=238]: Waiting for a nice seat...
13:12:03.735 [Hungry-Philosopher-4; Meals=237]: Mediating for 5 ms
13:12:03.735 [Hungry-Philosopher-5; Meals=237]: Waiting for 2 forks...
13:12:03.736 [Hungry-Philosopher-1; Meals=238]: Waiting for 2 forks...
13:12:03.740 [Hungry-Philosopher-3; Meals=238]: Found a nice seat (Chair-2)
13:12:03.746 [Hungry-Philosopher-2; Meals=238]: Stand up from seat (Chair-3)
13:12:03.746 [Hungry-Philosopher-5; Meals=237]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:03.749 [Hungry-Philosopher-1; Meals=238]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:03.750 [Hungry-Philosopher-3; Meals=238]: Waiting for 2 forks...
13:12:03.751 [Hungry-Philosopher-4; Meals=237]: Sleeping for 10 ms
13:12:03.757 [Hungry-Philosopher-5; Meals=238]: Eating for 1 ms
13:12:03.761 [Hungry-Philosopher-2; Meals=238]: Mediating for 5 ms
13:12:03.762 [Hungry-Philosopher-1; Meals=239]: Eating for 1 ms
13:12:03.770 [Hungry-Philosopher-5; Meals=238]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:03.774 [Hungry-Philosopher-1; Meals=239]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:03.775 [Hungry-Philosopher-2; Meals=238]: Waiting for a nice seat...
13:12:03.777 [Hungry-Philosopher-4; Meals=237]: Waiting for a nice seat...
13:12:03.781 [Hungry-Philosopher-3; Meals=238]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:03.781 [Hungry-Philosopher-5; Meals=238]: Stand up from seat (Chair-1)
13:12:03.786 [Hungry-Philosopher-1; Meals=239]: Stand up from seat (Chair-4)
13:12:03.786 [Hungry-Philosopher-2; Meals=238]: Found a nice seat (Chair-5)
13:12:03.794 [Hungry-Philosopher-3; Meals=239]: Eating for 1 ms
13:12:03.794 [Hungry-Philosopher-4; Meals=237]: Found a nice seat (Chair-3)
13:12:03.794 [Hungry-Philosopher-5; Meals=238]: Mediating for 5 ms
13:12:03.802 [Hungry-Philosopher-1; Meals=239]: Mediating for 5 ms
13:12:03.802 [Hungry-Philosopher-2; Meals=238]: Waiting for 2 forks...
13:12:03.804 [Hungry-Philosopher-4; Meals=237]: Waiting for 2 forks...
13:12:03.807 [Hungry-Philosopher-3; Meals=239]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:03.812 [Hungry-Philosopher-5; Meals=238]: Waiting for a nice seat...
13:12:03.813 [Hungry-Philosopher-2; Meals=238]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:03.817 [Hungry-Philosopher-1; Meals=239]: Waiting for a nice seat...
13:12:03.820 [Hungry-Philosopher-3; Meals=239]: Stand up from seat (Chair-2)
13:12:03.820 [Hungry-Philosopher-4; Meals=237]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:03.823 [Hungry-Philosopher-5; Meals=238]: Found a nice seat (Chair-1)
13:12:03.828 [Hungry-Philosopher-1; Meals=239]: Found a nice seat (Chair-4)
13:12:03.829 [Hungry-Philosopher-2; Meals=239]: Eating for 1 ms
13:12:03.831 [Hungry-Philosopher-3; Meals=239]: Mediating for 5 ms
13:12:03.832 [Hungry-Philosopher-4; Meals=238]: Eating for 1 ms
13:12:03.839 [Hungry-Philosopher-1; Meals=239]: Waiting for 2 forks...
13:12:03.839 [Hungry-Philosopher-5; Meals=238]: Waiting for 2 forks...
13:12:03.840 [Hungry-Philosopher-2; Meals=239]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:03.844 [Hungry-Philosopher-4; Meals=238]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:03.848 [Hungry-Philosopher-3; Meals=239]: Waiting for a nice seat...
13:12:03.854 [Hungry-Philosopher-5; Meals=238]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:03.855 [Hungry-Philosopher-2; Meals=239]: Stand up from seat (Chair-5)
13:12:03.856 [Hungry-Philosopher-1; Meals=239]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:03.856 [Hungry-Philosopher-4; Meals=238]: Stand up from seat (Chair-3)
13:12:03.865 [Hungry-Philosopher-2; Meals=239]: Mediating for 5 ms
13:12:03.865 [Hungry-Philosopher-4; Meals=238]: Mediating for 5 ms
13:12:03.865 [Hungry-Philosopher-5; Meals=239]: Eating for 1 ms
13:12:03.870 [Hungry-Philosopher-1; Meals=240]: Eating for 1 ms
13:12:03.874 [Hungry-Philosopher-3; Meals=239]: Found a nice seat (Chair-2)
13:12:03.876 [Hungry-Philosopher-5; Meals=239]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:03.880 [Hungry-Philosopher-2; Meals=239]: Waiting for a nice seat...
13:12:03.881 [Hungry-Philosopher-4; Meals=238]: Waiting for a nice seat...
13:12:03.884 [Hungry-Philosopher-5; Meals=239]: Stand up from seat (Chair-1)
13:12:03.885 [Hungry-Philosopher-1; Meals=240]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:03.891 [Hungry-Philosopher-3; Meals=239]: Waiting for 2 forks...
13:12:03.893 [Hungry-Philosopher-4; Meals=238]: Found a nice seat (Chair-5)
13:12:03.894 [Hungry-Philosopher-5; Meals=239]: Mediating for 5 ms
13:12:03.895 [Hungry-Philosopher-2; Meals=239]: Found a nice seat (Chair-3)
13:12:03.902 [Hungry-Philosopher-1; Meals=240]: Stand up from seat (Chair-4)
13:12:03.903 [Hungry-Philosopher-3; Meals=239]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:03.905 [Hungry-Philosopher-2; Meals=239]: Waiting for 2 forks...
13:12:03.906 [Hungry-Philosopher-4; Meals=238]: Waiting for 2 forks...
13:12:03.913 [Hungry-Philosopher-3; Meals=240]: Eating for 1 ms
13:12:03.913 [Hungry-Philosopher-5; Meals=239]: Waiting for a nice seat...
13:12:03.914 [Hungry-Philosopher-1; Meals=240]: Mediating for 5 ms
13:12:03.924 [Hungry-Philosopher-4; Meals=238]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:03.924 [Hungry-Philosopher-5; Meals=239]: Found a nice seat (Chair-1)
13:12:03.925 [Hungry-Philosopher-3; Meals=240]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:03.934 [Hungry-Philosopher-4; Meals=239]: Eating for 1 ms
13:12:03.934 [Hungry-Philosopher-5; Meals=239]: Waiting for 2 forks...
13:12:03.936 [Hungry-Philosopher-2; Meals=239]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:03.936 [Hungry-Philosopher-3; Meals=240]: Stand up from seat (Chair-2)
13:12:03.944 [Hungry-Philosopher-1; Meals=240]: Sleeping for 10 ms
13:12:03.945 [Hungry-Philosopher-3; Meals=240]: Mediating for 5 ms
13:12:03.946 [Hungry-Philosopher-2; Meals=240]: Eating for 1 ms
13:12:03.947 [Hungry-Philosopher-4; Meals=239]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:03.960 [Hungry-Philosopher-2; Meals=240]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:03.961 [Hungry-Philosopher-3; Meals=240]: Sleeping for 10 ms
13:12:03.965 [Hungry-Philosopher-4; Meals=239]: Stand up from seat (Chair-5)
13:12:03.965 [Hungry-Philosopher-5; Meals=239]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:03.970 [Hungry-Philosopher-1; Meals=240]: Waiting for a nice seat...
13:12:03.974 [Hungry-Philosopher-4; Meals=239]: Mediating for 5 ms
13:12:03.975 [Hungry-Philosopher-2; Meals=240]: Stand up from seat (Chair-3)
13:12:03.976 [Hungry-Philosopher-5; Meals=240]: Eating for 1 ms
13:12:03.985 [Hungry-Philosopher-3; Meals=240]: Waiting for a nice seat...
13:12:03.986 [Hungry-Philosopher-1; Meals=240]: Found a nice seat (Chair-4)
13:12:03.987 [Hungry-Philosopher-2; Meals=240]: Mediating for 5 ms
13:12:03.995 [Hungry-Philosopher-4; Meals=239]: Waiting for a nice seat...
13:12:03.996 [Hungry-Philosopher-5; Meals=240]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:03.997 [Hungry-Philosopher-3; Meals=240]: Found a nice seat (Chair-2)
13:12:04.007 [Hungry-Philosopher-1; Meals=240]: Waiting for 2 forks...
13:12:04.007 [Hungry-Philosopher-3; Meals=240]: Waiting for 2 forks...
13:12:04.007 [Hungry-Philosopher-4; Meals=239]: Found a nice seat (Chair-5)
13:12:04.007 [Hungry-Philosopher-5; Meals=240]: Stand up from seat (Chair-1)
13:12:04.013 [Hungry-Philosopher-2; Meals=240]: Sleeping for 10 ms
13:12:04.017 [Hungry-Philosopher-1; Meals=240]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:04.024 [Hungry-Philosopher-5; Meals=240]: Mediating for 5 ms
13:12:04.026 [Hungry-Philosopher-3; Meals=240]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:04.031 [Hungry-Philosopher-4; Meals=239]: Waiting for 2 forks...
13:12:04.035 [Hungry-Philosopher-1; Meals=241]: Eating for 1 ms
13:12:04.036 [Hungry-Philosopher-3; Meals=241]: Eating for 1 ms
13:12:04.043 [Hungry-Philosopher-2; Meals=240]: Waiting for a nice seat...
13:12:04.043 [Hungry-Philosopher-5; Meals=240]: Sleeping for 10 ms
13:12:04.054 [Hungry-Philosopher-1; Meals=241]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:04.054 [Hungry-Philosopher-2; Meals=240]: Found a nice seat (Chair-3)
13:12:04.058 [Hungry-Philosopher-3; Meals=241]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:04.063 [Hungry-Philosopher-5; Meals=240]: Waiting for a nice seat...
13:12:04.064 [Hungry-Philosopher-2; Meals=240]: Waiting for 2 forks...
13:12:04.065 [Hungry-Philosopher-1; Meals=241]: Stand up from seat (Chair-4)
13:12:04.065 [Hungry-Philosopher-4; Meals=239]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:04.076 [Hungry-Philosopher-2; Meals=240]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:04.076 [Hungry-Philosopher-3; Meals=241]: Stand up from seat (Chair-2)
13:12:04.077 [Hungry-Philosopher-5; Meals=240]: Found a nice seat (Chair-1)
13:12:04.085 [Hungry-Philosopher-1; Meals=241]: Mediating for 5 ms
13:12:04.087 [Hungry-Philosopher-4; Meals=240]: Eating for 1 ms
13:12:04.091 [Hungry-Philosopher-3; Meals=241]: Mediating for 5 ms
13:12:04.093 [Hungry-Philosopher-2; Meals=241]: Eating for 1 ms
13:12:04.096 [Hungry-Philosopher-5; Meals=240]: Waiting for 2 forks...
13:12:04.099 [Hungry-Philosopher-4; Meals=240]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:04.103 [Hungry-Philosopher-1; Meals=241]: Waiting for a nice seat...
13:12:04.104 [Hungry-Philosopher-2; Meals=241]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:04.110 [Hungry-Philosopher-3; Meals=241]: Waiting for a nice seat...
13:12:04.110 [Hungry-Philosopher-4; Meals=240]: Stand up from seat (Chair-5)
13:12:04.110 [Hungry-Philosopher-5; Meals=240]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:04.115 [Hungry-Philosopher-2; Meals=241]: Stand up from seat (Chair-3)
13:12:04.123 [Hungry-Philosopher-5; Meals=241]: Eating for 1 ms
13:12:04.125 [Hungry-Philosopher-1; Meals=241]: Found a nice seat (Chair-4)
13:12:04.127 [Hungry-Philosopher-2; Meals=241]: Mediating for 5 ms
13:12:04.128 [Hungry-Philosopher-3; Meals=241]: Found a nice seat (Chair-2)
13:12:04.137 [Hungry-Philosopher-1; Meals=241]: Waiting for 2 forks...
13:12:04.137 [Hungry-Philosopher-4; Meals=240]: Mediating for 5 ms
13:12:04.137 [Hungry-Philosopher-5; Meals=241]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:04.144 [Hungry-Philosopher-3; Meals=241]: Waiting for 2 forks...
13:12:04.148 [Hungry-Philosopher-1; Meals=241]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:04.148 [Hungry-Philosopher-5; Meals=241]: Stand up from seat (Chair-1)
13:12:04.149 [Hungry-Philosopher-2; Meals=241]: Waiting for a nice seat...
13:12:04.153 [Hungry-Philosopher-4; Meals=240]: Sleeping for 10 ms
13:12:04.154 [Hungry-Philosopher-3; Meals=241]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:04.158 [Hungry-Philosopher-2; Meals=241]: Found a nice seat (Chair-3)
13:12:04.159 [Hungry-Philosopher-1; Meals=242]: Eating for 1 ms
13:12:04.159 [Hungry-Philosopher-5; Meals=241]: Mediating for 5 ms
13:12:04.170 [Hungry-Philosopher-2; Meals=241]: Waiting for 2 forks...
13:12:04.171 [Hungry-Philosopher-3; Meals=242]: Eating for 1 ms
13:12:04.177 [Hungry-Philosopher-1; Meals=242]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:04.180 [Hungry-Philosopher-5; Meals=241]: Waiting for a nice seat...
13:12:04.181 [Hungry-Philosopher-4; Meals=240]: Waiting for a nice seat...
13:12:04.187 [Hungry-Philosopher-1; Meals=242]: Stand up from seat (Chair-4)
13:12:04.194 [Hungry-Philosopher-5; Meals=241]: Found a nice seat (Chair-5)
13:12:04.196 [Hungry-Philosopher-4; Meals=240]: Found a nice seat (Chair-1)
13:12:04.197 [Hungry-Philosopher-3; Meals=242]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:04.205 [Hungry-Philosopher-1; Meals=242]: Mediating for 5 ms
13:12:04.208 [Hungry-Philosopher-5; Meals=241]: Waiting for 2 forks...
13:12:04.214 [Hungry-Philosopher-4; Meals=240]: Waiting for 2 forks...
13:12:04.215 [Hungry-Philosopher-2; Meals=241]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:04.215 [Hungry-Philosopher-3; Meals=242]: Stand up from seat (Chair-2)
13:12:04.219 [Hungry-Philosopher-5; Meals=241]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:04.220 [Hungry-Philosopher-1; Meals=242]: Waiting for a nice seat...
13:12:04.225 [Hungry-Philosopher-3; Meals=242]: Mediating for 5 ms
13:12:04.231 [Hungry-Philosopher-2; Meals=242]: Eating for 1 ms
13:12:04.235 [Hungry-Philosopher-1; Meals=242]: Found a nice seat (Chair-4)
13:12:04.235 [Hungry-Philosopher-5; Meals=242]: Eating for 1 ms
13:12:04.240 [Hungry-Philosopher-3; Meals=242]: Waiting for a nice seat...
13:12:04.248 [Hungry-Philosopher-1; Meals=242]: Waiting for 2 forks...
13:12:04.248 [Hungry-Philosopher-5; Meals=242]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:04.249 [Hungry-Philosopher-2; Meals=242]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:04.258 [Hungry-Philosopher-3; Meals=242]: Found a nice seat (Chair-2)
13:12:04.258 [Hungry-Philosopher-4; Meals=240]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:04.258 [Hungry-Philosopher-5; Meals=242]: Stand up from seat (Chair-5)
13:12:04.268 [Hungry-Philosopher-2; Meals=242]: Stand up from seat (Chair-3)
13:12:04.268 [Hungry-Philosopher-5; Meals=242]: Mediating for 5 ms
13:12:04.269 [Hungry-Philosopher-1; Meals=242]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:04.269 [Hungry-Philosopher-4; Meals=241]: Eating for 1 ms
13:12:04.270 [Hungry-Philosopher-3; Meals=242]: Waiting for 2 forks...
13:12:04.278 [Hungry-Philosopher-1; Meals=243]: Eating for 1 ms
13:12:04.278 [Hungry-Philosopher-2; Meals=242]: Mediating for 5 ms
13:12:04.283 [Hungry-Philosopher-4; Meals=241]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:04.288 [Hungry-Philosopher-5; Meals=242]: Waiting for a nice seat...
13:12:04.290 [Hungry-Philosopher-1; Meals=243]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:04.293 [Hungry-Philosopher-2; Meals=242]: Waiting for a nice seat...
13:12:04.294 [Hungry-Philosopher-3; Meals=242]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:04.294 [Hungry-Philosopher-4; Meals=241]: Stand up from seat (Chair-1)
13:12:04.299 [Hungry-Philosopher-5; Meals=242]: Found a nice seat (Chair-5)
13:12:04.305 [Hungry-Philosopher-2; Meals=242]: Found a nice seat (Chair-3)
13:12:04.306 [Hungry-Philosopher-1; Meals=243]: Stand up from seat (Chair-4)
13:12:04.307 [Hungry-Philosopher-3; Meals=243]: Eating for 1 ms
13:12:04.311 [Hungry-Philosopher-4; Meals=241]: Mediating for 5 ms
13:12:04.313 [Hungry-Philosopher-5; Meals=242]: Waiting for 2 forks...
13:12:04.317 [Hungry-Philosopher-2; Meals=242]: Waiting for 2 forks...
13:12:04.320 [Hungry-Philosopher-1; Meals=243]: Mediating for 5 ms
13:12:04.320 [Hungry-Philosopher-3; Meals=243]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
13:12:04.325 [Hungry-Philosopher-5; Meals=242]: Found 2 forks (Fork-5 from Chair-5, Fork-4 from Chair-4)! :D
13:12:04.332 [Hungry-Philosopher-2; Meals=242]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
13:12:04.332 [Hungry-Philosopher-3; Meals=243]: Stand up from seat (Chair-2)
13:12:04.332 [Hungry-Philosopher-4; Meals=241]: Waiting for a nice seat...
13:12:04.337 [Hungry-Philosopher-5; Meals=243]: Eating for 1 ms
13:12:04.342 [Hungry-Philosopher-1; Meals=243]: Sleeping for 10 ms
13:12:04.342 [Hungry-Philosopher-3; Meals=243]: Mediating for 5 ms
13:12:04.343 [Hungry-Philosopher-2; Meals=243]: Eating for 1 ms
13:12:04.344 [Hungry-Philosopher-4; Meals=241]: Found a nice seat (Chair-1)
13:12:04.354 [Hungry-Philosopher-4; Meals=241]: Waiting for 2 forks...
13:12:04.355 [Hungry-Philosopher-2; Meals=243]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
13:12:04.355 [Hungry-Philosopher-5; Meals=243]: Release my forks (Fork-5 from Chair-5, Fork-4 from Chair-4)
13:12:04.357 [Hungry-Philosopher-3; Meals=243]: Sleeping for 10 ms
13:12:04.365 [Hungry-Philosopher-1; Meals=243]: Waiting for a nice seat...
13:12:04.365 [Hungry-Philosopher-2; Meals=243]: Stand up from seat (Chair-3)
13:12:04.366 [Hungry-Philosopher-4; Meals=241]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
13:12:04.366 [Hungry-Philosopher-5; Meals=243]: Stand up from seat (Chair-5)
13:12:04.376 [Hungry-Philosopher-1; Meals=243]: Found a nice seat (Chair-4)
13:12:04.376 [Hungry-Philosopher-2; Meals=243]: Mediating for 5 ms
13:12:04.376 [Hungry-Philosopher-5; Meals=243]: Mediating for 5 ms
13:12:04.379 [Hungry-Philosopher-4; Meals=242]: Eating for 1 ms
13:12:04.385 [Hungry-Philosopher-3; Meals=243]: Waiting for a nice seat...
13:12:04.387 [Hungry-Philosopher-1; Meals=243]: Waiting for 2 forks...
13:12:04.391 [Hungry-Philosopher-2; Meals=243]: Sleeping for 10 ms
13:12:04.391 [Hungry-Philosopher-4; Meals=242]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
13:12:04.394 [Hungry-Philosopher-5; Meals=243]: Sleeping for 10 ms
13:12:04.398 [Hungry-Philosopher-3; Meals=243]: Found a nice seat (Chair-2)
13:12:04.402 [Hungry-Philosopher-1; Meals=243]: Found 2 forks (Fork-4 from Chair-4, Fork-3 from Chair-3)! :D
13:12:04.403 [Hungry-Philosopher-4; Meals=242]: Stand up from seat (Chair-1)
13:12:04.409 [Hungry-Philosopher-3; Meals=243]: Waiting for 2 forks...
13:12:04.413 [Hungry-Philosopher-1; Meals=244]: Eating for 1 ms
13:12:04.413 [Hungry-Philosopher-4; Meals=242]: Mediating for 5 ms
13:12:04.414 [Hungry-Philosopher-2; Meals=243]: Waiting for a nice seat...
13:12:04.419 [Hungry-Philosopher-5; Meals=243]: Waiting for a nice seat...
13:12:04.420 [Hungry-Philosopher-3; Meals=243]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
13:12:04.423 [Hungry-Philosopher-1; Meals=244]: Release my forks (Fork-4 from Chair-4, Fork-3 from Chair-3)
13:12:04.425 [Hungry-Philosopher-2; Meals=243]: Found a nice seat (Chair-3)
13:12:04.431 [Hungry-Philosopher-3; Meals=244]: Eating for 1 ms
