11:54:06.717 [Philosopher-1; Meals=0]: I'm alive!
11:54:45.183 [Philosopher-3; Meals=199]: Waiting for a nice seat...
11:54:45.186 [Philosopher-1; Meals=181]: Release my fork (Fork-2 from Chair-2)
11:54:45.189 [Philosopher-3; Meals=199]: Found a nice seat (Chair-1)
11:54:45.192 [Philosopher-1; Meals=181]: Release my fork (Fork-3 from Chair-3)
11:54:45.196 [Philosopher-3; Meals=199]: Waiting for 2 forks...
11:54:45.199 [Philosopher-1; Meals=181]: Stand up from seat (Chair-3)
11:54:45.201 [Philosopher-2; Meals=173]: Picked up fork (Fork-4 from Chair-4)
11:54:45.203 [Philosopher-3; Meals=199]: Picked up fork (Fork-1 from Chair-1)
11:54:45.209 [Philosopher-1; Meals=181]: Mediating for 5 ms
11:54:45.210 [Philosopher-2; Meals=173]: Picked up fork (Fork-4 from Chair-4)
11:54:45.210 [Philosopher-3; Meals=199]: Release my fork (Fork-1 from Chair-1)
11:54:45.218 [Philosopher-2; Meals=173]: Found 2 forks! :D
11:54:45.222 [Philosopher-1; Meals=181]: Waiting for a nice seat...
11:54:45.223 [Philosopher-4; Meals=195]: Picked up fork (Fork-2 from Chair-2)
11:54:45.228 [Philosopher-2; Meals=174]: Eating for 1 ms
11:54:45.231 [Philosopher-1; Meals=181]: Found a nice seat (Chair-3)
11:54:45.233 [Philosopher-4; Meals=195]: Picked up fork (Fork-2 from Chair-2)
11:54:45.239 [Philosopher-2; Meals=174]: Release my fork (Fork-3 from Chair-3)
11:54:45.242 [Philosopher-1; Meals=181]: Waiting for 2 forks...
11:54:45.243 [Philosopher-4; Meals=195]: Found 2 forks! :D
11:54:45.250 [Philosopher-2; Meals=174]: Release my fork (Fork-4 from Chair-4)
11:54:45.252 [Philosopher-1; Meals=181]: Picked up fork (Fork-3 from Chair-3)
11:54:45.253 [Philosopher-4; Meals=196]: Eating for 1 ms
11:54:45.258 [Philosopher-2; Meals=174]: Stand up from seat (Chair-4)
11:54:45.262 [Philosopher-1; Meals=181]: Release my fork (Fork-3 from Chair-3)
11:54:45.265 [Philosopher-4; Meals=196]: Release my fork (Fork-1 from Chair-1)
11:54:45.267 [Philosopher-2; Meals=174]: Mediating for 5 ms
11:54:45.274 [Philosopher-4; Meals=196]: Release my fork (Fork-2 from Chair-2)
11:54:45.282 [Philosopher-2; Meals=174]: Sleeping for 10 ms
11:54:45.284 [Philosopher-3; Meals=199]: Picked up fork (Fork-1 from Chair-1)
11:54:45.284 [Philosopher-4; Meals=196]: Stand up from seat (Chair-2)
11:54:45.295 [Philosopher-3; Meals=199]: Picked up fork (Fork-1 from Chair-1)
11:54:45.295 [Philosopher-4; Meals=196]: Mediating for 5 ms
11:54:45.302 [Philosopher-2; Meals=174]: Waiting for a nice seat...
11:54:45.305 [Philosopher-3; Meals=199]: Found 2 forks! :D
11:54:45.310 [Philosopher-4; Meals=196]: Waiting for a nice seat...
11:54:45.312 [Philosopher-2; Meals=174]: Found a nice seat (Chair-2)
11:54:45.315 [Philosopher-3; Meals=200]: Eating for 1 ms
11:54:45.319 [Philosopher-4; Meals=196]: Found a nice seat (Chair-4)
11:54:45.321 [Philosopher-2; Meals=174]: Waiting for 2 forks...
11:54:45.325 [Philosopher-3; Meals=200]: Release my fork (Fork-1 from Chair-1)
11:54:45.329 [Philosopher-4; Meals=196]: Waiting for 2 forks...
11:54:45.330 [Philosopher-2; Meals=174]: Picked up fork (Fork-2 from Chair-2)
11:54:45.334 [Philosopher-3; Meals=200]: Release my fork (Fork-4 from Chair-4)
11:54:45.338 [Philosopher-4; Meals=196]: Picked up fork (Fork-4 from Chair-4)
11:54:45.339 [Philosopher-2; Meals=174]: Picked up fork (Fork-2 from Chair-2)
11:54:45.343 [Philosopher-3; Meals=200]: Stand up from seat (Chair-1)
11:54:45.347 [Philosopher-2; Meals=174]: Found 2 forks! :D
11:54:45.347 [Philosopher-4; Meals=196]: Picked up fork (Fork-4 from Chair-4)
11:54:45.353 [Philosopher-3; Meals=200]: Mediating for 5 ms
11:54:45.355 [Philosopher-2; Meals=175]: Eating for 1 ms
11:54:45.357 [Philosopher-4; Meals=196]: Found 2 forks! :D
11:54:45.364 [Philosopher-2; Meals=175]: Release my fork (Fork-1 from Chair-1)
11:54:45.366 [Philosopher-4; Meals=197]: Eating for 1 ms
11:54:45.368 [Philosopher-3; Meals=200]: Waiting for a nice seat...
11:54:45.373 [Philosopher-2; Meals=175]: Release my fork (Fork-2 from Chair-2)
11:54:45.376 [Philosopher-3; Meals=200]: Found a nice seat (Chair-1)
11:54:45.377 [Philosopher-4; Meals=197]: Release my fork (Fork-3 from Chair-3)
11:54:45.382 [Philosopher-2; Meals=175]: Stand up from seat (Chair-2)
11:54:45.383 [Philosopher-1; Meals=181]: Picked up fork (Fork-3 from Chair-3)
11:54:45.386 [Philosopher-3; Meals=200]: Waiting for 2 forks...
11:54:45.386 [Philosopher-4; Meals=197]: Release my fork (Fork-4 from Chair-4)
11:54:45.391 [Philosopher-2; Meals=175]: Mediating for 5 ms
11:54:45.394 [Philosopher-1; Meals=181]: Picked up fork (Fork-3 from Chair-3)
11:54:45.395 [Philosopher-4; Meals=197]: Stand up from seat (Chair-4)
11:54:45.397 [Philosopher-3; Meals=200]: Picked up fork (Fork-1 from Chair-1)
11:54:45.404 [Philosopher-1; Meals=181]: Found 2 forks! :D
11:54:45.404 [Philosopher-4; Meals=197]: Mediating for 5 ms
11:54:45.406 [Philosopher-3; Meals=200]: Picked up fork (Fork-1 from Chair-1)
11:54:45.407 [Philosopher-2; Meals=175]: Waiting for a nice seat...
11:54:45.414 [Philosopher-1; Meals=182]: Eating for 1 ms
11:54:45.416 [Philosopher-2; Meals=175]: Found a nice seat (Chair-2)
11:54:45.416 [Philosopher-3; Meals=200]: Found 2 forks! :D
11:54:45.419 [Philosopher-4; Meals=197]: Waiting for a nice seat...
11:54:45.424 [Philosopher-2; Meals=175]: Waiting for 2 forks...
11:54:45.425 [Philosopher-1; Meals=182]: Release my fork (Fork-2 from Chair-2)
11:54:45.429 [Philosopher-3; Meals=201]: Eating for 1 ms
11:54:45.429 [Philosopher-4; Meals=197]: Found a nice seat (Chair-4)
11:54:45.435 [Philosopher-1; Meals=182]: Release my fork (Fork-3 from Chair-3)
11:54:45.439 [Philosopher-3; Meals=201]: Release my fork (Fork-1 from Chair-1)
11:54:45.439 [Philosopher-4; Meals=197]: Waiting for 2 forks...
11:54:45.445 [Philosopher-1; Meals=182]: Stand up from seat (Chair-3)
11:54:45.445 [Philosopher-4; Meals=197]: Picked up fork (Fork-4 from Chair-4)
11:54:45.449 [Philosopher-3; Meals=201]: Release my fork (Fork-4 from Chair-4)
11:54:45.455 [Philosopher-1; Meals=182]: Mediating for 5 ms
11:54:45.455 [Philosopher-4; Meals=197]: Release my fork (Fork-3 from Chair-3)
11:54:45.460 [Philosopher-3; Meals=201]: Stand up from seat (Chair-1)
11:54:45.469 [Philosopher-3; Meals=201]: Mediating for 5 ms
11:54:45.470 [Philosopher-1; Meals=182]: Waiting for a nice seat...
11:54:45.476 [Philosopher-1; Meals=182]: Found a nice seat (Chair-1)
11:54:45.481 [Philosopher-3; Meals=201]: Sleeping for 10 ms
11:54:45.483 [Philosopher-1; Meals=182]: Waiting for 2 forks...
11:54:45.489 [Philosopher-1; Meals=182]: Picked up fork (Fork-1 from Chair-1)
11:54:45.496 [Philosopher-1; Meals=182]: Picked up fork (Fork-1 from Chair-1)
11:54:45.498 [Philosopher-3; Meals=201]: Waiting for a nice seat...
11:54:45.504 [Philosopher-1; Meals=182]: Found 2 forks! :D
11:54:45.506 [Philosopher-3; Meals=201]: Found a nice seat (Chair-3)
11:54:45.511 [Philosopher-1; Meals=183]: Eating for 1 ms
11:54:45.513 [Philosopher-3; Meals=201]: Waiting for 2 forks...
11:54:45.519 [Philosopher-1; Meals=183]: Release my fork (Fork-1 from Chair-1)
11:54:45.519 [Philosopher-3; Meals=201]: Picked up fork (Fork-3 from Chair-3)
11:54:45.528 [Philosopher-1; Meals=183]: Release my fork (Fork-4 from Chair-4)
11:54:45.528 [Philosopher-3; Meals=201]: Picked up fork (Fork-3 from Chair-3)
11:54:45.535 [Philosopher-1; Meals=183]: Stand up from seat (Chair-1)
11:54:45.535 [Philosopher-3; Meals=201]: Found 2 forks! :D
11:54:45.541 [Philosopher-1; Meals=183]: Mediating for 5 ms
11:54:45.541 [Philosopher-3; Meals=202]: Eating for 1 ms
11:54:45.549 [Philosopher-3; Meals=202]: Release my fork (Fork-2 from Chair-2)
11:54:45.553 [Philosopher-1; Meals=183]: Sleeping for 10 ms
11:54:45.556 [Philosopher-3; Meals=202]: Release my fork (Fork-3 from Chair-3)
11:54:45.563 [Philosopher-3; Meals=202]: Stand up from seat (Chair-3)
11:54:45.570 [Philosopher-1; Meals=183]: Waiting for a nice seat...
11:54:45.570 [Philosopher-3; Meals=202]: Mediating for 5 ms
11:54:45.577 [Philosopher-1; Meals=183]: Found a nice seat (Chair-1)
11:54:45.582 [Philosopher-3; Meals=202]: Waiting for a nice seat...
11:54:45.584 [Philosopher-1; Meals=183]: Waiting for 2 forks...
11:54:45.589 [Philosopher-3; Meals=202]: Found a nice seat (Chair-3)
11:54:45.590 [Philosopher-1; Meals=183]: Picked up fork (Fork-1 from Chair-1)
11:54:45.596 [Philosopher-1; Meals=183]: Picked up fork (Fork-1 from Chair-1)
11:54:45.596 [Philosopher-3; Meals=202]: Waiting for 2 forks...
11:54:45.605 [Philosopher-1; Meals=183]: Found 2 forks! :D
11:54:45.605 [Philosopher-3; Meals=202]: Picked up fork (Fork-3 from Chair-3)
11:54:45.613 [Philosopher-1; Meals=184]: Eating for 1 ms
11:54:45.613 [Philosopher-3; Meals=202]: Picked up fork (Fork-3 from Chair-3)
11:54:45.621 [Philosopher-3; Meals=202]: Found 2 forks! :D
11:54:45.622 [Philosopher-1; Meals=184]: Release my fork (Fork-1 from Chair-1)
11:54:45.630 [Philosopher-1; Meals=184]: Release my fork (Fork-4 from Chair-4)
11:54:45.630 [Philosopher-3; Meals=203]: Eating for 1 ms
11:54:45.637 [Philosopher-1; Meals=184]: Stand up from seat (Chair-1)
11:54:45.637 [Philosopher-3; Meals=203]: Release my fork (Fork-2 from Chair-2)
11:54:45.645 [Philosopher-1; Meals=184]: Mediating for 5 ms
11:54:45.645 [Philosopher-3; Meals=203]: Release my fork (Fork-3 from Chair-3)
11:54:45.653 [Philosopher-3; Meals=203]: Stand up from seat (Chair-3)
11:54:45.657 [Philosopher-1; Meals=184]: Waiting for a nice seat...
11:54:45.659 [Philosopher-3; Meals=203]: Mediating for 5 ms
11:54:45.664 [Philosopher-1; Meals=184]: Found a nice seat (Chair-1)
11:54:45.666 [Philosopher-2; Meals=175]: Picked up fork (Fork-2 from Chair-2)
11:54:45.671 [Philosopher-1; Meals=184]: Waiting for 2 forks...
11:54:45.671 [Philosopher-3; Meals=203]: Waiting for a nice seat...
11:54:45.673 [Philosopher-2; Meals=175]: Picked up fork (Fork-2 from Chair-2)
11:54:45.680 [Philosopher-2; Meals=175]: Found 2 forks! :D
11:54:45.681 [Philosopher-3; Meals=203]: Found a nice seat (Chair-3)
11:54:45.683 [Philosopher-1; Meals=184]: Picked up fork (Fork-1 from Chair-1)
11:54:45.689 [Philosopher-2; Meals=176]: Eating for 1 ms
11:54:45.689 [Philosopher-3; Meals=203]: Waiting for 2 forks...
11:54:45.690 [Philosopher-1; Meals=184]: Release my fork (Fork-4 from Chair-4)
11:54:45.696 [Philosopher-3; Meals=203]: Picked up fork (Fork-3 from Chair-3)
11:54:45.699 [Philosopher-2; Meals=176]: Release my fork (Fork-1 from Chair-1)
11:54:45.703 [Philosopher-3; Meals=203]: Release my fork (Fork-3 from Chair-3)
11:54:45.705 [Philosopher-2; Meals=176]: Release my fork (Fork-2 from Chair-2)
11:54:45.712 [Philosopher-2; Meals=176]: Stand up from seat (Chair-2)
11:54:45.718 [Philosopher-2; Meals=176]: Mediating for 5 ms
11:54:45.729 [Philosopher-2; Meals=176]: Waiting for a nice seat...
11:54:45.735 [Philosopher-2; Meals=176]: Found a nice seat (Chair-2)
11:54:45.741 [Philosopher-2; Meals=176]: Waiting for 2 forks...
11:54:45.748 [Philosopher-2; Meals=176]: Picked up fork (Fork-2 from Chair-2)
11:54:45.754 [Philosopher-2; Meals=176]: Picked up fork (Fork-2 from Chair-2)
11:54:45.761 [Philosopher-2; Meals=176]: Found 2 forks! :D
11:54:45.770 [Philosopher-2; Meals=177]: Eating for 1 ms
11:54:45.778 [Philosopher-2; Meals=177]: Release my fork (Fork-1 from Chair-1)
11:54:45.784 [Philosopher-2; Meals=177]: Release my fork (Fork-2 from Chair-2)
11:54:45.790 [Philosopher-2; Meals=177]: Stand up from seat (Chair-2)
11:54:45.796 [Philosopher-2; Meals=177]: Mediating for 5 ms
11:54:45.812 [Philosopher-2; Meals=177]: Sleeping for 10 ms
11:54:45.828 [Philosopher-2; Meals=177]: Waiting for a nice seat...
11:54:45.835 [Philosopher-2; Meals=177]: Found a nice seat (Chair-2)
11:54:45.839 [Philosopher-4; Meals=197]: Picked up fork (Fork-4 from Chair-4)
11:54:45.841 [Philosopher-2; Meals=177]: Waiting for 2 forks...
11:54:45.846 [Philosopher-4; Meals=197]: Picked up fork (Fork-4 from Chair-4)
11:54:45.849 [Philosopher-2; Meals=177]: Picked up fork (Fork-2 from Chair-2)
11:54:45.849 [Philosopher-3; Meals=203]: Picked up fork (Fork-3 from Chair-3)
11:54:45.855 [Philosopher-4; Meals=197]: Found 2 forks! :D
11:54:45.856 [Philosopher-3; Meals=203]: Release my fork (Fork-2 from Chair-2)
11:54:45.859 [Philosopher-2; Meals=177]: Release my fork (Fork-1 from Chair-1)
11:54:45.864 [Philosopher-4; Meals=198]: Eating for 1 ms
11:54:45.872 [Philosopher-4; Meals=198]: Release my fork (Fork-3 from Chair-3)
11:54:45.879 [Philosopher-4; Meals=198]: Release my fork (Fork-4 from Chair-4)
11:54:45.886 [Philosopher-4; Meals=198]: Stand up from seat (Chair-4)
11:54:45.893 [Philosopher-4; Meals=198]: Mediating for 5 ms
11:54:45.904 [Philosopher-4; Meals=198]: Sleeping for 10 ms
11:54:45.920 [Philosopher-4; Meals=198]: Waiting for a nice seat...
11:54:45.926 [Philosopher-4; Meals=198]: Found a nice seat (Chair-4)
11:54:45.932 [Philosopher-4; Meals=198]: Waiting for 2 forks...
11:54:45.939 [Philosopher-4; Meals=198]: Picked up fork (Fork-4 from Chair-4)
11:54:45.945 [Philosopher-4; Meals=198]: Picked up fork (Fork-4 from Chair-4)
11:54:45.951 [Philosopher-4; Meals=198]: Found 2 forks! :D
11:54:45.957 [Philosopher-4; Meals=199]: Eating for 1 ms
11:54:45.964 [Philosopher-4; Meals=199]: Release my fork (Fork-3 from Chair-3)
11:54:45.970 [Philosopher-4; Meals=199]: Release my fork (Fork-4 from Chair-4)
11:54:45.977 [Philosopher-4; Meals=199]: Stand up from seat (Chair-4)
11:54:45.983 [Philosopher-4; Meals=199]: Mediating for 5 ms
11:54:45.994 [Philosopher-4; Meals=199]: Waiting for a nice seat...
11:54:46.000 [Philosopher-4; Meals=199]: Found a nice seat (Chair-4)
11:54:46.006 [Philosopher-4; Meals=199]: Waiting for 2 forks...
11:54:46.013 [Philosopher-4; Meals=199]: Picked up fork (Fork-4 from Chair-4)
11:54:46.019 [Philosopher-4; Meals=199]: Picked up fork (Fork-4 from Chair-4)
11:54:46.025 [Philosopher-4; Meals=199]: Found 2 forks! :D
11:54:46.031 [Philosopher-4; Meals=200]: Eating for 1 ms
11:54:46.039 [Philosopher-4; Meals=200]: Release my fork (Fork-3 from Chair-3)
11:54:46.045 [Philosopher-3; Meals=203]: Picked up fork (Fork-3 from Chair-3)
11:54:46.045 [Philosopher-4; Meals=200]: Release my fork (Fork-4 from Chair-4)
11:54:46.052 [Philosopher-3; Meals=203]: Picked up fork (Fork-3 from Chair-3)
11:54:46.052 [Philosopher-4; Meals=200]: Stand up from seat (Chair-4)
11:54:46.053 [Philosopher-2; Meals=177]: Picked up fork (Fork-2 from Chair-2)
11:54:46.059 [Philosopher-3; Meals=203]: Found 2 forks! :D
11:54:46.062 [Philosopher-4; Meals=200]: Mediating for 5 ms
11:54:46.063 [Philosopher-2; Meals=177]: Release my fork (Fork-1 from Chair-1)
11:54:46.067 [Philosopher-3; Meals=204]: Eating for 1 ms
11:54:46.075 [Philosopher-3; Meals=204]: Release my fork (Fork-2 from Chair-2)
11:54:46.076 [Philosopher-4; Meals=200]: Waiting for a nice seat...
11:54:46.083 [Philosopher-3; Meals=204]: Release my fork (Fork-3 from Chair-3)
11:54:46.085 [Philosopher-4; Meals=200]: Found a nice seat (Chair-4)
11:54:46.091 [Philosopher-3; Meals=204]: Stand up from seat (Chair-3)
11:54:46.092 [Philosopher-4; Meals=200]: Waiting for 2 forks...
11:54:46.098 [Philosopher-3; Meals=204]: Mediating for 5 ms
11:54:46.099 [Philosopher-4; Meals=200]: Picked up fork (Fork-4 from Chair-4)
11:54:46.105 [Philosopher-4; Meals=200]: Picked up fork (Fork-4 from Chair-4)
11:54:46.110 [Philosopher-3; Meals=204]: Sleeping for 10 ms
11:54:46.111 [Philosopher-4; Meals=200]: Found 2 forks! :D
11:54:46.118 [Philosopher-4; Meals=201]: Eating for 1 ms
11:54:46.125 [Philosopher-4; Meals=201]: Release my fork (Fork-3 from Chair-3)
11:54:46.126 [Philosopher-3; Meals=204]: Waiting for a nice seat...
11:54:46.134 [Philosopher-3; Meals=204]: Found a nice seat (Chair-3)
11:54:46.134 [Philosopher-4; Meals=201]: Release my fork (Fork-4 from Chair-4)
11:54:46.140 [Philosopher-3; Meals=204]: Waiting for 2 forks...
11:54:46.140 [Philosopher-4; Meals=201]: Stand up from seat (Chair-4)
11:54:46.147 [Philosopher-3; Meals=204]: Picked up fork (Fork-3 from Chair-3)
11:54:46.147 [Philosopher-4; Meals=201]: Mediating for 5 ms
11:54:46.155 [Philosopher-3; Meals=204]: Picked up fork (Fork-3 from Chair-3)
11:54:46.160 [Philosopher-4; Meals=201]: Sleeping for 10 ms
11:54:46.161 [Philosopher-3; Meals=204]: Found 2 forks! :D
11:54:46.162 [Philosopher-1; Meals=184]: Picked up fork (Fork-1 from Chair-1)
11:54:46.169 [Philosopher-1; Meals=184]: Picked up fork (Fork-1 from Chair-1)
11:54:46.169 [Philosopher-3; Meals=205]: Eating for 1 ms
11:54:46.176 [Philosopher-1; Meals=184]: Found 2 forks! :D
11:54:46.176 [Philosopher-3; Meals=205]: Release my fork (Fork-2 from Chair-2)
11:54:46.179 [Philosopher-4; Meals=201]: Waiting for a nice seat...
11:54:46.184 [Philosopher-1; Meals=185]: Eating for 1 ms
11:54:46.184 [Philosopher-3; Meals=205]: Release my fork (Fork-3 from Chair-3)
11:54:46.188 [Philosopher-4; Meals=201]: Found a nice seat (Chair-4)
11:54:46.193 [Philosopher-3; Meals=205]: Stand up from seat (Chair-3)
11:54:46.194 [Philosopher-1; Meals=185]: Release my fork (Fork-1 from Chair-1)
11:54:46.198 [Philosopher-4; Meals=201]: Waiting for 2 forks...
11:54:46.201 [Philosopher-1; Meals=185]: Release my fork (Fork-4 from Chair-4)
11:54:46.202 [Philosopher-3; Meals=205]: Mediating for 5 ms
11:54:46.208 [Philosopher-1; Meals=185]: Stand up from seat (Chair-1)
11:54:46.208 [Philosopher-4; Meals=201]: Picked up fork (Fork-4 from Chair-4)
11:54:46.216 [Philosopher-1; Meals=185]: Mediating for 5 ms
11:54:46.216 [Philosopher-3; Meals=205]: Waiting for a nice seat...
11:54:46.217 [Philosopher-4; Meals=201]: Picked up fork (Fork-4 from Chair-4)
11:54:46.218 [Philosopher-2; Meals=177]: Picked up fork (Fork-2 from Chair-2)
11:54:46.226 [Philosopher-3; Meals=205]: Found a nice seat (Chair-1)
11:54:46.227 [Philosopher-4; Meals=201]: Found 2 forks! :D
11:54:46.229 [Philosopher-2; Meals=177]: Picked up fork (Fork-2 from Chair-2)
11:54:46.231 [Philosopher-1; Meals=185]: Waiting for a nice seat...
11:54:46.236 [Philosopher-3; Meals=205]: Waiting for 2 forks...
11:54:46.237 [Philosopher-4; Meals=202]: Eating for 1 ms
11:54:46.239 [Philosopher-2; Meals=177]: Found 2 forks! :D
11:54:46.242 [Philosopher-1; Meals=185]: Found a nice seat (Chair-3)
11:54:46.249 [Philosopher-2; Meals=178]: Eating for 1 ms
11:54:46.249 [Philosopher-4; Meals=202]: Release my fork (Fork-3 from Chair-3)
11:54:46.251 [Philosopher-1; Meals=185]: Waiting for 2 forks...
11:54:46.257 [Philosopher-4; Meals=202]: Release my fork (Fork-4 from Chair-4)
11:54:46.258 [Philosopher-2; Meals=178]: Release my fork (Fork-1 from Chair-1)
11:54:46.262 [Philosopher-1; Meals=185]: Picked up fork (Fork-3 from Chair-3)
11:54:46.266 [Philosopher-4; Meals=202]: Stand up from seat (Chair-4)
11:54:46.268 [Philosopher-2; Meals=178]: Release my fork (Fork-2 from Chair-2)
11:54:46.272 [Philosopher-1; Meals=185]: Release my fork (Fork-3 from Chair-3)
11:54:46.276 [Philosopher-4; Meals=202]: Mediating for 5 ms
11:54:46.278 [Philosopher-2; Meals=178]: Stand up from seat (Chair-2)
11:54:46.287 [Philosopher-2; Meals=178]: Mediating for 5 ms
11:54:46.291 [Philosopher-4; Meals=202]: Waiting for a nice seat...
11:54:46.298 [Philosopher-4; Meals=202]: Found a nice seat (Chair-2)
11:54:46.299 [Philosopher-2; Meals=178]: Waiting for a nice seat...
11:54:46.308 [Philosopher-2; Meals=178]: Found a nice seat (Chair-4)
11:54:46.308 [Philosopher-4; Meals=202]: Waiting for 2 forks...
11:54:46.314 [Philosopher-2; Meals=178]: Waiting for 2 forks...
11:54:46.314 [Philosopher-4; Meals=202]: Picked up fork (Fork-2 from Chair-2)
11:54:46.324 [Philosopher-4; Meals=202]: Picked up fork (Fork-2 from Chair-2)
11:54:46.326 [Philosopher-2; Meals=178]: Picked up fork (Fork-4 from Chair-4)
11:54:46.333 [Philosopher-4; Meals=202]: Found 2 forks! :D
11:54:46.334 [Philosopher-2; Meals=178]: Picked up fork (Fork-4 from Chair-4)
11:54:46.340 [Philosopher-4; Meals=203]: Eating for 1 ms
11:54:46.341 [Philosopher-2; Meals=178]: Found 2 forks! :D
11:54:46.348 [Philosopher-2; Meals=179]: Eating for 1 ms
11:54:46.349 [Philosopher-4; Meals=203]: Release my fork (Fork-1 from Chair-1)
11:54:46.355 [Philosopher-4; Meals=203]: Release my fork (Fork-2 from Chair-2)
11:54:46.356 [Philosopher-2; Meals=179]: Release my fork (Fork-3 from Chair-3)
11:54:46.364 [Philosopher-2; Meals=179]: Release my fork (Fork-4 from Chair-4)
11:54:46.364 [Philosopher-4; Meals=203]: Stand up from seat (Chair-2)
11:54:46.371 [Philosopher-2; Meals=179]: Stand up from seat (Chair-4)
11:54:46.371 [Philosopher-4; Meals=203]: Mediating for 5 ms
11:54:46.378 [Philosopher-2; Meals=179]: Mediating for 5 ms
11:54:46.383 [Philosopher-4; Meals=203]: Waiting for a nice seat...
