11:17:54.759 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:18:20.334 [Hungry-Philosopher-5; Meals=150]: Found a nice seat (Chair-3)
11:18:20.340 [Hungry-Philosopher-5; Meals=150]: Waiting for 2 forks...
11:18:20.346 [Hungry-Philosopher-3; Meals=151]: Waiting for a nice seat...
11:18:20.347 [Hungry-Philosopher-5; Meals=150]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.353 [Hungry-Philosopher-5; Meals=151]: Eating for 1 ms
11:18:20.360 [Hungry-Philosopher-5; Meals=151]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.367 [Hungry-Philosopher-5; Meals=151]: Stand up from seat (Chair-3)
11:18:20.374 [Hungry-Philosopher-5; Meals=151]: Mediating for 5 ms
11:18:20.375 [Hungry-Philosopher-4; Meals=150]: Found a nice seat (Chair-3)
11:18:20.382 [Hungry-Philosopher-4; Meals=150]: Waiting for 2 forks...
11:18:20.386 [Hungry-Philosopher-5; Meals=151]: Waiting for a nice seat...
11:18:20.388 [Hungry-Philosopher-4; Meals=150]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.395 [Hungry-Philosopher-4; Meals=151]: Eating for 1 ms
11:18:20.403 [Hungry-Philosopher-4; Meals=151]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.409 [Hungry-Philosopher-4; Meals=151]: Stand up from seat (Chair-3)
11:18:20.416 [Hungry-Philosopher-4; Meals=151]: Mediating for 5 ms
11:18:20.418 [Hungry-Philosopher-3; Meals=151]: Found a nice seat (Chair-3)
11:18:20.425 [Hungry-Philosopher-3; Meals=151]: Waiting for 2 forks...
11:18:20.428 [Hungry-Philosopher-4; Meals=151]: Waiting for a nice seat...
11:18:20.431 [Hungry-Philosopher-3; Meals=151]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.439 [Hungry-Philosopher-3; Meals=152]: Eating for 1 ms
11:18:20.446 [Hungry-Philosopher-3; Meals=152]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.453 [Hungry-Philosopher-3; Meals=152]: Stand up from seat (Chair-3)
11:18:20.460 [Hungry-Philosopher-3; Meals=152]: Mediating for 5 ms
11:18:20.462 [Hungry-Philosopher-5; Meals=151]: Found a nice seat (Chair-3)
11:18:20.469 [Hungry-Philosopher-5; Meals=151]: Waiting for 2 forks...
11:18:20.472 [Hungry-Philosopher-3; Meals=152]: Waiting for a nice seat...
11:18:20.477 [Hungry-Philosopher-5; Meals=151]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.483 [Hungry-Philosopher-3; Meals=152]: I'm banned for 5 ms :'(
11:18:20.486 [Hungry-Philosopher-5; Meals=152]: Eating for 1 ms
11:18:20.494 [Hungry-Philosopher-5; Meals=152]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.497 [Hungry-Philosopher-3; Meals=152]: I'm banned for 5 ms :'(
11:18:20.502 [Hungry-Philosopher-5; Meals=152]: Stand up from seat (Chair-3)
11:18:20.508 [Hungry-Philosopher-5; Meals=152]: Mediating for 5 ms
11:18:20.509 [Hungry-Philosopher-1; Meals=141]: Found a nice seat (Chair-3)
11:18:20.511 [Hungry-Philosopher-3; Meals=152]: I'm banned for 5 ms :'(
11:18:20.518 [Hungry-Philosopher-1; Meals=141]: Waiting for 2 forks...
11:18:20.521 [Hungry-Philosopher-5; Meals=152]: Waiting for a nice seat...
11:18:20.527 [Hungry-Philosopher-3; Meals=152]: I'm banned for 5 ms :'(
11:18:20.528 [Hungry-Philosopher-1; Meals=141]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.532 [Hungry-Philosopher-5; Meals=152]: I'm banned for 5 ms :'(
11:18:20.538 [Hungry-Philosopher-1; Meals=142]: Eating for 1 ms
11:18:20.546 [Hungry-Philosopher-1; Meals=142]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.553 [Hungry-Philosopher-1; Meals=142]: Stand up from seat (Chair-3)
11:18:20.559 [Hungry-Philosopher-1; Meals=142]: Mediating for 5 ms
11:18:20.561 [Hungry-Philosopher-4; Meals=151]: Found a nice seat (Chair-3)
11:18:20.569 [Hungry-Philosopher-4; Meals=151]: Waiting for 2 forks...
11:18:20.572 [Hungry-Philosopher-1; Meals=142]: Waiting for a nice seat...
11:18:20.575 [Hungry-Philosopher-4; Meals=151]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.582 [Hungry-Philosopher-4; Meals=152]: Eating for 1 ms
11:18:20.589 [Hungry-Philosopher-4; Meals=152]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.596 [Hungry-Philosopher-4; Meals=152]: Stand up from seat (Chair-3)
11:18:20.602 [Hungry-Philosopher-4; Meals=152]: Mediating for 5 ms
11:18:20.603 [Hungry-Philosopher-1; Meals=142]: Found a nice seat (Chair-3)
11:18:20.609 [Hungry-Philosopher-1; Meals=142]: Waiting for 2 forks...
11:18:20.614 [Hungry-Philosopher-4; Meals=152]: Waiting for a nice seat...
11:18:20.615 [Hungry-Philosopher-1; Meals=142]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.621 [Hungry-Philosopher-1; Meals=143]: Eating for 1 ms
11:18:20.629 [Hungry-Philosopher-1; Meals=143]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.635 [Hungry-Philosopher-1; Meals=143]: Stand up from seat (Chair-3)
11:18:20.643 [Hungry-Philosopher-1; Meals=143]: Mediating for 5 ms
11:18:20.644 [Hungry-Philosopher-3; Meals=152]: Found a nice seat (Chair-3)
11:18:20.652 [Hungry-Philosopher-3; Meals=152]: Waiting for 2 forks...
11:18:20.657 [Hungry-Philosopher-1; Meals=143]: Waiting for a nice seat...
11:18:20.658 [Hungry-Philosopher-3; Meals=152]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.665 [Hungry-Philosopher-3; Meals=153]: Eating for 1 ms
11:18:20.673 [Hungry-Philosopher-3; Meals=153]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.680 [Hungry-Philosopher-3; Meals=153]: Stand up from seat (Chair-3)
11:18:20.686 [Hungry-Philosopher-3; Meals=153]: Mediating for 5 ms
11:18:20.688 [Hungry-Philosopher-1; Meals=143]: Found a nice seat (Chair-3)
11:18:20.695 [Hungry-Philosopher-1; Meals=143]: Waiting for 2 forks...
11:18:20.699 [Hungry-Philosopher-3; Meals=153]: Sleeping for 10 ms
11:18:20.702 [Hungry-Philosopher-1; Meals=143]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.709 [Hungry-Philosopher-1; Meals=144]: Eating for 1 ms
11:18:20.717 [Hungry-Philosopher-1; Meals=144]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.717 [Hungry-Philosopher-3; Meals=153]: Waiting for a nice seat...
11:18:20.726 [Hungry-Philosopher-1; Meals=144]: Stand up from seat (Chair-3)
11:18:20.733 [Hungry-Philosopher-1; Meals=144]: Mediating for 5 ms
11:18:20.734 [Hungry-Philosopher-4; Meals=152]: Found a nice seat (Chair-3)
11:18:20.741 [Hungry-Philosopher-4; Meals=152]: Waiting for 2 forks...
11:18:20.746 [Hungry-Philosopher-1; Meals=144]: Sleeping for 10 ms
11:18:20.748 [Hungry-Philosopher-4; Meals=152]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.754 [Hungry-Philosopher-4; Meals=153]: Eating for 1 ms
11:18:20.761 [Hungry-Philosopher-4; Meals=153]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.763 [Hungry-Philosopher-1; Meals=144]: Waiting for a nice seat...
11:18:20.767 [Hungry-Philosopher-4; Meals=153]: Stand up from seat (Chair-3)
11:18:20.773 [Hungry-Philosopher-4; Meals=153]: Mediating for 5 ms
11:18:20.775 [Hungry-Philosopher-5; Meals=152]: Found a nice seat (Chair-3)
11:18:20.781 [Hungry-Philosopher-5; Meals=152]: Waiting for 2 forks...
11:18:20.785 [Hungry-Philosopher-4; Meals=153]: Sleeping for 10 ms
11:18:20.788 [Hungry-Philosopher-5; Meals=152]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.794 [Hungry-Philosopher-5; Meals=153]: Eating for 1 ms
11:18:20.801 [Hungry-Philosopher-5; Meals=153]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.802 [Hungry-Philosopher-4; Meals=153]: Waiting for a nice seat...
11:18:20.807 [Hungry-Philosopher-5; Meals=153]: Stand up from seat (Chair-3)
11:18:20.814 [Hungry-Philosopher-3; Meals=153]: Found a nice seat (Chair-3)
11:18:20.814 [Hungry-Philosopher-5; Meals=153]: Mediating for 5 ms
11:18:20.820 [Hungry-Philosopher-3; Meals=153]: Waiting for 2 forks...
11:18:20.825 [Hungry-Philosopher-5; Meals=153]: Sleeping for 10 ms
11:18:20.827 [Hungry-Philosopher-3; Meals=153]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.834 [Hungry-Philosopher-3; Meals=154]: Eating for 1 ms
11:18:20.841 [Hungry-Philosopher-3; Meals=154]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.844 [Hungry-Philosopher-5; Meals=153]: Waiting for a nice seat...
11:18:20.847 [Hungry-Philosopher-3; Meals=154]: Stand up from seat (Chair-3)
11:18:20.853 [Hungry-Philosopher-3; Meals=154]: Mediating for 5 ms
11:18:20.854 [Hungry-Philosopher-5; Meals=153]: Found a nice seat (Chair-3)
11:18:20.862 [Hungry-Philosopher-5; Meals=153]: Waiting for 2 forks...
11:18:20.867 [Hungry-Philosopher-3; Meals=154]: Waiting for a nice seat...
11:18:20.869 [Hungry-Philosopher-5; Meals=153]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.875 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:20.875 [Hungry-Philosopher-5; Meals=154]: Eating for 1 ms
11:18:20.882 [Hungry-Philosopher-5; Meals=154]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.888 [Hungry-Philosopher-5; Meals=154]: Stand up from seat (Chair-3)
11:18:20.889 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:20.897 [Hungry-Philosopher-5; Meals=154]: Mediating for 5 ms
11:18:20.898 [Hungry-Philosopher-1; Meals=144]: Found a nice seat (Chair-3)
11:18:20.903 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:20.906 [Hungry-Philosopher-1; Meals=144]: Waiting for 2 forks...
11:18:20.910 [Hungry-Philosopher-5; Meals=154]: Waiting for a nice seat...
11:18:20.915 [Hungry-Philosopher-1; Meals=144]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.922 [Hungry-Philosopher-5; Meals=154]: I'm banned for 5 ms :'(
11:18:20.923 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:20.924 [Hungry-Philosopher-1; Meals=145]: Eating for 1 ms
11:18:20.939 [Hungry-Philosopher-5; Meals=154]: I'm banned for 5 ms :'(
11:18:20.941 [Hungry-Philosopher-1; Meals=145]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:20.941 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:20.953 [Hungry-Philosopher-1; Meals=145]: Stand up from seat (Chair-3)
11:18:20.956 [Hungry-Philosopher-5; Meals=154]: I'm banned for 5 ms :'(
11:18:20.958 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:20.963 [Hungry-Philosopher-1; Meals=145]: Mediating for 5 ms
11:18:20.963 [Hungry-Philosopher-2; Meals=143]: Found a nice seat (Chair-3)
11:18:20.972 [Hungry-Philosopher-5; Meals=154]: I'm banned for 5 ms :'(
11:18:20.973 [Hungry-Philosopher-2; Meals=143]: Waiting for 2 forks...
11:18:20.975 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:20.979 [Hungry-Philosopher-1; Meals=145]: Waiting for a nice seat...
11:18:20.982 [Hungry-Philosopher-2; Meals=143]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:20.988 [Hungry-Philosopher-5; Meals=154]: I'm banned for 5 ms :'(
11:18:20.991 [Hungry-Philosopher-2; Meals=144]: Eating for 1 ms
11:18:20.991 [Hungry-Philosopher-3; Meals=154]: I'm banned for 5 ms :'(
11:18:21.000 [Hungry-Philosopher-2; Meals=144]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.007 [Hungry-Philosopher-2; Meals=144]: Stand up from seat (Chair-3)
11:18:21.014 [Hungry-Philosopher-2; Meals=144]: Mediating for 5 ms
11:18:21.015 [Hungry-Philosopher-4; Meals=153]: Found a nice seat (Chair-3)
11:18:21.022 [Hungry-Philosopher-4; Meals=153]: Waiting for 2 forks...
11:18:21.026 [Hungry-Philosopher-2; Meals=144]: Sleeping for 10 ms
11:18:21.030 [Hungry-Philosopher-4; Meals=153]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.038 [Hungry-Philosopher-4; Meals=154]: Eating for 1 ms
11:18:21.045 [Hungry-Philosopher-2; Meals=144]: Waiting for a nice seat...
11:18:21.048 [Hungry-Philosopher-4; Meals=154]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.056 [Hungry-Philosopher-4; Meals=154]: Stand up from seat (Chair-3)
11:18:21.063 [Hungry-Philosopher-4; Meals=154]: Mediating for 5 ms
11:18:21.064 [Hungry-Philosopher-5; Meals=154]: Found a nice seat (Chair-3)
11:18:21.072 [Hungry-Philosopher-5; Meals=154]: Waiting for 2 forks...
11:18:21.077 [Hungry-Philosopher-4; Meals=154]: Waiting for a nice seat...
11:18:21.080 [Hungry-Philosopher-5; Meals=154]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.086 [Hungry-Philosopher-5; Meals=155]: Eating for 1 ms
11:18:21.095 [Hungry-Philosopher-5; Meals=155]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.103 [Hungry-Philosopher-5; Meals=155]: Stand up from seat (Chair-3)
11:18:21.112 [Hungry-Philosopher-5; Meals=155]: Mediating for 5 ms
11:18:21.113 [Hungry-Philosopher-4; Meals=154]: Found a nice seat (Chair-3)
11:18:21.121 [Hungry-Philosopher-4; Meals=154]: Waiting for 2 forks...
11:18:21.126 [Hungry-Philosopher-5; Meals=155]: Waiting for a nice seat...
11:18:21.129 [Hungry-Philosopher-4; Meals=154]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.137 [Hungry-Philosopher-4; Meals=155]: Eating for 1 ms
11:18:21.137 [Hungry-Philosopher-5; Meals=155]: I'm banned for 5 ms :'(
11:18:21.146 [Hungry-Philosopher-4; Meals=155]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.154 [Hungry-Philosopher-5; Meals=155]: I'm banned for 5 ms :'(
11:18:21.156 [Hungry-Philosopher-4; Meals=155]: Stand up from seat (Chair-3)
11:18:21.164 [Hungry-Philosopher-4; Meals=155]: Mediating for 5 ms
11:18:21.165 [Hungry-Philosopher-2; Meals=144]: Found a nice seat (Chair-3)
11:18:21.170 [Hungry-Philosopher-5; Meals=155]: I'm banned for 5 ms :'(
11:18:21.173 [Hungry-Philosopher-2; Meals=144]: Waiting for 2 forks...
11:18:21.178 [Hungry-Philosopher-4; Meals=155]: Waiting for a nice seat...
11:18:21.183 [Hungry-Philosopher-2; Meals=144]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.187 [Hungry-Philosopher-5; Meals=155]: I'm banned for 5 ms :'(
11:18:21.190 [Hungry-Philosopher-4; Meals=155]: I'm banned for 5 ms :'(
11:18:21.192 [Hungry-Philosopher-2; Meals=145]: Eating for 1 ms
11:18:21.202 [Hungry-Philosopher-2; Meals=145]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.208 [Hungry-Philosopher-2; Meals=145]: Stand up from seat (Chair-3)
11:18:21.215 [Hungry-Philosopher-2; Meals=145]: Mediating for 5 ms
11:18:21.216 [Hungry-Philosopher-1; Meals=145]: Found a nice seat (Chair-3)
11:18:21.223 [Hungry-Philosopher-1; Meals=145]: Waiting for 2 forks...
11:18:21.227 [Hungry-Philosopher-2; Meals=145]: Waiting for a nice seat...
11:18:21.230 [Hungry-Philosopher-1; Meals=145]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.236 [Hungry-Philosopher-1; Meals=146]: Eating for 1 ms
11:18:21.243 [Hungry-Philosopher-1; Meals=146]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.249 [Hungry-Philosopher-1; Meals=146]: Stand up from seat (Chair-3)
11:18:21.255 [Hungry-Philosopher-1; Meals=146]: Mediating for 5 ms
11:18:21.256 [Hungry-Philosopher-5; Meals=155]: Found a nice seat (Chair-3)
11:18:21.262 [Hungry-Philosopher-5; Meals=155]: Waiting for 2 forks...
11:18:21.267 [Hungry-Philosopher-1; Meals=146]: Waiting for a nice seat...
11:18:21.269 [Hungry-Philosopher-5; Meals=155]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.275 [Hungry-Philosopher-5; Meals=156]: Eating for 1 ms
11:18:21.282 [Hungry-Philosopher-5; Meals=156]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.288 [Hungry-Philosopher-5; Meals=156]: Stand up from seat (Chair-3)
11:18:21.294 [Hungry-Philosopher-5; Meals=156]: Mediating for 5 ms
11:18:21.295 [Hungry-Philosopher-3; Meals=154]: Found a nice seat (Chair-3)
11:18:21.302 [Hungry-Philosopher-3; Meals=154]: Waiting for 2 forks...
11:18:21.307 [Hungry-Philosopher-5; Meals=156]: Sleeping for 10 ms
11:18:21.308 [Hungry-Philosopher-3; Meals=154]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.316 [Hungry-Philosopher-3; Meals=155]: Eating for 1 ms
11:18:21.323 [Hungry-Philosopher-3; Meals=155]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.326 [Hungry-Philosopher-5; Meals=156]: Waiting for a nice seat...
11:18:21.330 [Hungry-Philosopher-3; Meals=155]: Stand up from seat (Chair-3)
11:18:21.336 [Hungry-Philosopher-5; Meals=156]: I'm banned for 5 ms :'(
11:18:21.337 [Hungry-Philosopher-3; Meals=155]: Mediating for 5 ms
11:18:21.338 [Hungry-Philosopher-2; Meals=145]: Found a nice seat (Chair-3)
11:18:21.345 [Hungry-Philosopher-2; Meals=145]: Waiting for 2 forks...
11:18:21.351 [Hungry-Philosopher-3; Meals=155]: Waiting for a nice seat...
11:18:21.352 [Hungry-Philosopher-2; Meals=145]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.352 [Hungry-Philosopher-5; Meals=156]: I'm banned for 5 ms :'(
11:18:21.361 [Hungry-Philosopher-2; Meals=146]: Eating for 1 ms
11:18:21.368 [Hungry-Philosopher-2; Meals=146]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.374 [Hungry-Philosopher-2; Meals=146]: Stand up from seat (Chair-3)
11:18:21.380 [Hungry-Philosopher-2; Meals=146]: Mediating for 5 ms
11:18:21.381 [Hungry-Philosopher-4; Meals=155]: Found a nice seat (Chair-3)
11:18:21.389 [Hungry-Philosopher-4; Meals=155]: Waiting for 2 forks...
11:18:21.394 [Hungry-Philosopher-2; Meals=146]: Waiting for a nice seat...
11:18:21.396 [Hungry-Philosopher-4; Meals=155]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.403 [Hungry-Philosopher-4; Meals=156]: Eating for 1 ms
11:18:21.411 [Hungry-Philosopher-4; Meals=156]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.418 [Hungry-Philosopher-4; Meals=156]: Stand up from seat (Chair-3)
11:18:21.424 [Hungry-Philosopher-4; Meals=156]: Mediating for 5 ms
11:18:21.425 [Hungry-Philosopher-3; Meals=155]: Found a nice seat (Chair-3)
11:18:21.431 [Hungry-Philosopher-3; Meals=155]: Waiting for 2 forks...
11:18:21.435 [Hungry-Philosopher-4; Meals=156]: Sleeping for 10 ms
11:18:21.437 [Hungry-Philosopher-3; Meals=155]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.443 [Hungry-Philosopher-3; Meals=156]: Eating for 1 ms
11:18:21.450 [Hungry-Philosopher-3; Meals=156]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.452 [Hungry-Philosopher-4; Meals=156]: Waiting for a nice seat...
11:18:21.458 [Hungry-Philosopher-3; Meals=156]: Stand up from seat (Chair-3)
11:18:21.465 [Hungry-Philosopher-3; Meals=156]: Mediating for 5 ms
11:18:21.466 [Hungry-Philosopher-4; Meals=156]: Found a nice seat (Chair-3)
11:18:21.473 [Hungry-Philosopher-4; Meals=156]: Waiting for 2 forks...
11:18:21.477 [Hungry-Philosopher-3; Meals=156]: Sleeping for 10 ms
11:18:21.480 [Hungry-Philosopher-4; Meals=156]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.486 [Hungry-Philosopher-4; Meals=157]: Eating for 1 ms
11:18:21.494 [Hungry-Philosopher-3; Meals=156]: Waiting for a nice seat...
11:18:21.494 [Hungry-Philosopher-4; Meals=157]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.501 [Hungry-Philosopher-4; Meals=157]: Stand up from seat (Chair-3)
11:18:21.508 [Hungry-Philosopher-4; Meals=157]: Mediating for 5 ms
11:18:21.508 [Hungry-Philosopher-5; Meals=156]: Found a nice seat (Chair-3)
11:18:21.515 [Hungry-Philosopher-5; Meals=156]: Waiting for 2 forks...
11:18:21.520 [Hungry-Philosopher-4; Meals=157]: Waiting for a nice seat...
11:18:21.521 [Hungry-Philosopher-5; Meals=156]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.528 [Hungry-Philosopher-4; Meals=157]: I'm banned for 5 ms :'(
11:18:21.528 [Hungry-Philosopher-5; Meals=157]: Eating for 1 ms
11:18:21.536 [Hungry-Philosopher-5; Meals=157]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.542 [Hungry-Philosopher-4; Meals=157]: I'm banned for 5 ms :'(
11:18:21.542 [Hungry-Philosopher-5; Meals=157]: Stand up from seat (Chair-3)
11:18:21.550 [Hungry-Philosopher-5; Meals=157]: Mediating for 5 ms
11:18:21.551 [Hungry-Philosopher-1; Meals=146]: Found a nice seat (Chair-3)
11:18:21.557 [Hungry-Philosopher-1; Meals=146]: Waiting for 2 forks...
11:18:21.557 [Hungry-Philosopher-4; Meals=157]: I'm banned for 5 ms :'(
11:18:21.562 [Hungry-Philosopher-5; Meals=157]: Waiting for a nice seat...
11:18:21.566 [Hungry-Philosopher-1; Meals=146]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
11:18:21.571 [Hungry-Philosopher-5; Meals=157]: I'm banned for 5 ms :'(
11:18:21.573 [Hungry-Philosopher-1; Meals=147]: Eating for 1 ms
11:18:21.574 [Hungry-Philosopher-4; Meals=157]: I'm banned for 5 ms :'(
11:18:21.583 [Hungry-Philosopher-1; Meals=147]: Release my forks (Fork-3 from Chair-3, Fork-2 from Chair-2)
11:18:21.586 [Hungry-Philosopher-5; Meals=157]: I'm banned for 5 ms :'(
11:18:21.589 [Hungry-Philosopher-1; Meals=147]: Stand up from seat (Chair-3)
11:18:21.589 [Hungry-Philosopher-4; Meals=157]: I'm banned for 5 ms :'(
11:18:21.597 [Hungry-Philosopher-1; Meals=147]: Mediating for 5 ms
11:18:21.598 [Hungry-Philosopher-2; Meals=146]: Found a nice seat (Chair-3)
11:18:21.601 [Hungry-Philosopher-5; Meals=157]: I'm banned for 5 ms :'(
11:18:21.604 [Hungry-Philosopher-4; Meals=157]: I'm banned for 5 ms :'(
11:18:21.605 [Hungry-Philosopher-2; Meals=146]: Waiting for 2 forks...
11:18:21.611 [Hungry-Philosopher-1; Meals=147]: Sleeping for 10 ms
11:18:21.615 [Hungry-Philosopher-2; Meals=146]: Found 2 forks (Fork-3 from Chair-3, Fork-2 from Chair-2)! :D
