12:04:47.548 [Hungry-Philosopher-1; Meals=0]: I'm alive!
12:05:25.960 [Philosopher-2; Meals=161]: Found 2 forks! :D
12:05:25.967 [Philosopher-2; Meals=162]: Eating for 1 ms
12:05:25.970 [Philosopher-3; Meals=171]: Sleeping for 10 ms
12:05:25.975 [Philosopher-2; Meals=162]: Release my fork (Fork-4 from Chair-4)
12:05:25.980 [Philosopher-4; Meals=166]: Picked up fork (Fork-3 from Chair-3)
12:05:25.983 [Philosopher-2; Meals=162]: Release my fork (Fork-1 from Chair-1)
12:05:25.987 [Philosopher-3; Meals=171]: Waiting for a nice seat...
12:05:25.989 [Philosopher-4; Meals=166]: Picked up fork (Fork-3 from Chair-3)
12:05:25.992 [Philosopher-2; Meals=162]: Stand up from seat (Chair-1)
12:05:25.997 [Philosopher-3; Meals=171]: Found a nice seat (Chair-4)
12:05:25.999 [Philosopher-4; Meals=166]: Found 2 forks! :D
12:05:26.002 [Philosopher-2; Meals=162]: Mediating for 5 ms
12:05:26.007 [Philosopher-3; Meals=171]: Waiting for 2 forks...
12:05:26.009 [Philosopher-4; Meals=167]: Eating for 1 ms
12:05:26.017 [Philosopher-3; Meals=171]: Picked up fork (Fork-4 from Chair-4)
12:05:26.018 [Philosopher-2; Meals=162]: Sleeping for 10 ms
12:05:26.021 [Philosopher-4; Meals=167]: Release my fork (Fork-3 from Chair-3)
12:05:26.026 [Philosopher-3; Meals=171]: Release my fork (Fork-4 from Chair-4)
12:05:26.031 [Philosopher-4; Meals=167]: Release my fork (Fork-2 from Chair-2)
12:05:26.037 [Philosopher-2; Meals=162]: Waiting for a nice seat...
12:05:26.040 [Philosopher-4; Meals=167]: Stand up from seat (Chair-3)
12:05:26.047 [Philosopher-2; Meals=162]: Found a nice seat (Chair-1)
12:05:26.049 [Philosopher-4; Meals=167]: Mediating for 5 ms
12:05:26.054 [Philosopher-2; Meals=162]: Waiting for 2 forks...
12:05:26.063 [Philosopher-2; Meals=162]: Picked up fork (Fork-1 from Chair-1)
12:05:26.063 [Philosopher-4; Meals=167]: Waiting for a nice seat...
12:05:26.070 [Philosopher-3; Meals=171]: Picked up fork (Fork-4 from Chair-4)
12:05:26.072 [Philosopher-2; Meals=162]: Release my fork (Fork-1 from Chair-1)
12:05:26.072 [Philosopher-4; Meals=167]: Found a nice seat (Chair-3)
12:05:26.080 [Philosopher-3; Meals=171]: Picked up fork (Fork-4 from Chair-4)
12:05:26.082 [Philosopher-4; Meals=167]: Waiting for 2 forks...
12:05:26.088 [Philosopher-3; Meals=171]: Found 2 forks! :D
12:05:26.088 [Philosopher-4; Meals=167]: Picked up fork (Fork-3 from Chair-3)
12:05:26.095 [Philosopher-4; Meals=167]: Release my fork (Fork-2 from Chair-2)
12:05:26.098 [Philosopher-3; Meals=172]: Eating for 1 ms
12:05:26.106 [Philosopher-3; Meals=172]: Release my fork (Fork-3 from Chair-3)
12:05:26.115 [Philosopher-3; Meals=172]: Release my fork (Fork-4 from Chair-4)
12:05:26.122 [Philosopher-3; Meals=172]: Stand up from seat (Chair-4)
12:05:26.128 [Philosopher-3; Meals=172]: Mediating for 5 ms
12:05:26.141 [Philosopher-3; Meals=172]: Waiting for a nice seat...
12:05:26.147 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.156 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.164 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.172 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.180 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.184 [Hungry-Philosopher-1; Meals=165]: Picked up fork (Fork-2 from Chair-2)
12:05:26.187 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.191 [Hungry-Philosopher-1; Meals=165]: Picked up fork (Fork-2 from Chair-2)
12:05:26.194 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.200 [Hungry-Philosopher-1; Meals=165]: Found 2 forks! :D
12:05:26.203 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.207 [Hungry-Philosopher-1; Meals=166]: Eating for 1 ms
12:05:26.210 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.215 [Hungry-Philosopher-1; Meals=166]: Release my fork (Fork-2 from Chair-2)
12:05:26.217 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.224 [Hungry-Philosopher-1; Meals=166]: Release my fork (Fork-1 from Chair-1)
12:05:26.225 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.233 [Hungry-Philosopher-1; Meals=166]: Stand up from seat (Chair-2)
12:05:26.233 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.241 [Hungry-Philosopher-1; Meals=166]: Mediating for 2 ms
12:05:26.242 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.249 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.250 [Hungry-Philosopher-1; Meals=166]: Waiting for a nice seat...
12:05:26.255 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.256 [Hungry-Philosopher-1; Meals=166]: Found a nice seat (Chair-2)
12:05:26.262 [Hungry-Philosopher-1; Meals=166]: Waiting for 2 forks...
12:05:26.262 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.270 [Hungry-Philosopher-1; Meals=166]: Picked up fork (Fork-2 from Chair-2)
12:05:26.270 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.277 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.280 [Hungry-Philosopher-1; Meals=166]: Picked up fork (Fork-2 from Chair-2)
12:05:26.284 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.289 [Hungry-Philosopher-1; Meals=166]: Found 2 forks! :D
12:05:26.293 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.298 [Hungry-Philosopher-1; Meals=167]: Eating for 1 ms
12:05:26.302 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.306 [Hungry-Philosopher-1; Meals=167]: Release my fork (Fork-2 from Chair-2)
12:05:26.308 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.312 [Hungry-Philosopher-1; Meals=167]: Release my fork (Fork-1 from Chair-1)
12:05:26.315 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.319 [Hungry-Philosopher-1; Meals=167]: Stand up from seat (Chair-2)
12:05:26.322 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.326 [Hungry-Philosopher-1; Meals=167]: Mediating for 2 ms
12:05:26.330 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.337 [Hungry-Philosopher-1; Meals=167]: Waiting for a nice seat...
12:05:26.339 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.345 [Hungry-Philosopher-1; Meals=167]: Found a nice seat (Chair-2)
12:05:26.347 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.353 [Hungry-Philosopher-1; Meals=167]: Waiting for 2 forks...
12:05:26.354 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.361 [Hungry-Philosopher-1; Meals=167]: Picked up fork (Fork-2 from Chair-2)
12:05:26.361 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.367 [Hungry-Philosopher-1; Meals=167]: Picked up fork (Fork-2 from Chair-2)
12:05:26.368 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.374 [Hungry-Philosopher-1; Meals=167]: Found 2 forks! :D
12:05:26.374 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.382 [Hungry-Philosopher-1; Meals=168]: Eating for 1 ms
12:05:26.382 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.389 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.391 [Hungry-Philosopher-1; Meals=168]: Release my fork (Fork-2 from Chair-2)
12:05:26.396 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.397 [Hungry-Philosopher-1; Meals=168]: Release my fork (Fork-1 from Chair-1)
12:05:26.405 [Hungry-Philosopher-1; Meals=168]: Stand up from seat (Chair-2)
12:05:26.405 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.412 [Hungry-Philosopher-1; Meals=168]: Mediating for 2 ms
12:05:26.412 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.419 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.421 [Hungry-Philosopher-1; Meals=168]: Sleeping for 10 ms
12:05:26.426 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.434 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.439 [Hungry-Philosopher-1; Meals=168]: Waiting for a nice seat...
12:05:26.442 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.446 [Hungry-Philosopher-1; Meals=168]: Found a nice seat (Chair-2)
12:05:26.449 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.453 [Philosopher-2; Meals=162]: Picked up fork (Fork-1 from Chair-1)
12:05:26.455 [Hungry-Philosopher-1; Meals=168]: Waiting for 2 forks...
12:05:26.458 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.462 [Philosopher-2; Meals=162]: Picked up fork (Fork-1 from Chair-1)
12:05:26.464 [Hungry-Philosopher-1; Meals=168]: Picked up fork (Fork-2 from Chair-2)
12:05:26.467 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.471 [Philosopher-4; Meals=167]: Picked up fork (Fork-3 from Chair-3)
12:05:26.473 [Hungry-Philosopher-1; Meals=168]: Release my fork (Fork-2 from Chair-2)
12:05:26.473 [Philosopher-2; Meals=162]: Found 2 forks! :D
12:05:26.478 [Philosopher-3; Meals=172]: I'm banned for 0 ms :'(
12:05:26.482 [Philosopher-4; Meals=167]: Release my fork (Fork-3 from Chair-3)
12:05:26.483 [Philosopher-2; Meals=163]: Eating for 1 ms
12:05:26.489 [Philosopher-3; Meals=172]: Found a nice seat (Chair-4)
12:05:26.492 [Philosopher-2; Meals=163]: Release my fork (Fork-4 from Chair-4)
12:05:26.496 [Philosopher-3; Meals=172]: Waiting for 2 forks...
12:05:26.499 [Philosopher-2; Meals=163]: Release my fork (Fork-1 from Chair-1)
12:05:26.504 [Philosopher-3; Meals=172]: Picked up fork (Fork-4 from Chair-4)
12:05:26.507 [Philosopher-2; Meals=163]: Stand up from seat (Chair-1)
12:05:26.511 [Philosopher-3; Meals=172]: Picked up fork (Fork-4 from Chair-4)
12:05:26.514 [Philosopher-2; Meals=163]: Mediating for 5 ms
12:05:26.519 [Philosopher-3; Meals=172]: Found 2 forks! :D
12:05:26.526 [Philosopher-3; Meals=173]: Eating for 1 ms
12:05:26.527 [Philosopher-2; Meals=163]: Waiting for a nice seat...
12:05:26.533 [Philosopher-2; Meals=163]: Found a nice seat (Chair-1)
12:05:26.534 [Philosopher-3; Meals=173]: Release my fork (Fork-3 from Chair-3)
12:05:26.540 [Philosopher-2; Meals=163]: Waiting for 2 forks...
12:05:26.540 [Philosopher-3; Meals=173]: Release my fork (Fork-4 from Chair-4)
12:05:26.546 [Philosopher-2; Meals=163]: Picked up fork (Fork-1 from Chair-1)
12:05:26.547 [Philosopher-3; Meals=173]: Stand up from seat (Chair-4)
12:05:26.553 [Philosopher-2; Meals=163]: Picked up fork (Fork-1 from Chair-1)
12:05:26.553 [Philosopher-3; Meals=173]: Mediating for 5 ms
12:05:26.560 [Philosopher-2; Meals=163]: Found 2 forks! :D
12:05:26.565 [Philosopher-3; Meals=173]: Waiting for a nice seat...
12:05:26.566 [Philosopher-2; Meals=164]: Eating for 1 ms
12:05:26.572 [Philosopher-3; Meals=173]: Found a nice seat (Chair-4)
12:05:26.574 [Philosopher-2; Meals=164]: Release my fork (Fork-4 from Chair-4)
12:05:26.579 [Philosopher-3; Meals=173]: Waiting for 2 forks...
12:05:26.580 [Philosopher-2; Meals=164]: Release my fork (Fork-1 from Chair-1)
12:05:26.586 [Philosopher-2; Meals=164]: Stand up from seat (Chair-1)
12:05:26.586 [Philosopher-3; Meals=173]: Picked up fork (Fork-4 from Chair-4)
12:05:26.592 [Philosopher-2; Meals=164]: Mediating for 5 ms
12:05:26.592 [Philosopher-3; Meals=173]: Picked up fork (Fork-4 from Chair-4)
12:05:26.601 [Philosopher-3; Meals=173]: Found 2 forks! :D
12:05:26.606 [Philosopher-2; Meals=164]: Waiting for a nice seat...
12:05:26.608 [Philosopher-3; Meals=174]: Eating for 1 ms
12:05:26.613 [Philosopher-2; Meals=164]: Found a nice seat (Chair-1)
12:05:26.615 [Philosopher-3; Meals=174]: Release my fork (Fork-3 from Chair-3)
12:05:26.620 [Philosopher-2; Meals=164]: Waiting for 2 forks...
12:05:26.622 [Philosopher-3; Meals=174]: Release my fork (Fork-4 from Chair-4)
12:05:26.629 [Philosopher-2; Meals=164]: Picked up fork (Fork-1 from Chair-1)
12:05:26.630 [Philosopher-3; Meals=174]: Stand up from seat (Chair-4)
12:05:26.636 [Philosopher-2; Meals=164]: Picked up fork (Fork-1 from Chair-1)
12:05:26.637 [Philosopher-3; Meals=174]: Mediating for 5 ms
12:05:26.645 [Philosopher-2; Meals=164]: Found 2 forks! :D
12:05:26.650 [Hungry-Philosopher-1; Meals=168]: Picked up fork (Fork-2 from Chair-2)
12:05:26.654 [Philosopher-3; Meals=174]: Sleeping for 10 ms
12:05:26.657 [Philosopher-2; Meals=165]: Eating for 1 ms
12:05:26.666 [Hungry-Philosopher-1; Meals=168]: Release my fork (Fork-2 from Chair-2)
12:05:26.676 [Philosopher-2; Meals=165]: Release my fork (Fork-4 from Chair-4)
12:05:26.681 [Philosopher-3; Meals=174]: Waiting for a nice seat...
12:05:26.683 [Philosopher-2; Meals=165]: Release my fork (Fork-1 from Chair-1)
12:05:26.690 [Philosopher-3; Meals=174]: Found a nice seat (Chair-4)
12:05:26.691 [Philosopher-2; Meals=165]: Stand up from seat (Chair-1)
12:05:26.697 [Philosopher-2; Meals=165]: Mediating for 5 ms
12:05:26.698 [Philosopher-3; Meals=174]: Waiting for 2 forks...
12:05:26.706 [Philosopher-3; Meals=174]: Picked up fork (Fork-4 from Chair-4)
12:05:26.711 [Philosopher-2; Meals=165]: Sleeping for 10 ms
12:05:26.713 [Philosopher-3; Meals=174]: Picked up fork (Fork-4 from Chair-4)
12:05:26.720 [Philosopher-3; Meals=174]: Found 2 forks! :D
12:05:26.726 [Philosopher-3; Meals=175]: Eating for 1 ms
12:05:26.729 [Philosopher-2; Meals=165]: Waiting for a nice seat...
12:05:26.735 [Philosopher-2; Meals=165]: Found a nice seat (Chair-1)
12:05:26.736 [Philosopher-3; Meals=175]: Release my fork (Fork-3 from Chair-3)
12:05:26.743 [Philosopher-2; Meals=165]: Waiting for 2 forks...
12:05:26.743 [Philosopher-3; Meals=175]: Release my fork (Fork-4 from Chair-4)
12:05:26.750 [Philosopher-2; Meals=165]: Picked up fork (Fork-1 from Chair-1)
12:05:26.750 [Philosopher-3; Meals=175]: Stand up from seat (Chair-4)
12:05:26.759 [Philosopher-2; Meals=165]: Picked up fork (Fork-1 from Chair-1)
12:05:26.759 [Philosopher-3; Meals=175]: Mediating for 5 ms
12:05:26.766 [Philosopher-2; Meals=165]: Found 2 forks! :D
12:05:26.771 [Philosopher-3; Meals=175]: Waiting for a nice seat...
12:05:26.772 [Philosopher-2; Meals=166]: Eating for 1 ms
12:05:26.778 [Philosopher-3; Meals=175]: Found a nice seat (Chair-4)
12:05:26.779 [Philosopher-2; Meals=166]: Release my fork (Fork-4 from Chair-4)
12:05:26.784 [Philosopher-3; Meals=175]: Waiting for 2 forks...
12:05:26.785 [Philosopher-2; Meals=166]: Release my fork (Fork-1 from Chair-1)
12:05:26.792 [Philosopher-2; Meals=166]: Stand up from seat (Chair-1)
12:05:26.793 [Philosopher-3; Meals=175]: Picked up fork (Fork-4 from Chair-4)
12:05:26.801 [Philosopher-2; Meals=166]: Mediating for 5 ms
12:05:26.801 [Philosopher-3; Meals=175]: Picked up fork (Fork-4 from Chair-4)
12:05:26.810 [Philosopher-3; Meals=175]: Found 2 forks! :D
12:05:26.810 [Philosopher-4; Meals=167]: Picked up fork (Fork-3 from Chair-3)
12:05:26.819 [Philosopher-3; Meals=176]: Eating for 1 ms
12:05:26.820 [Philosopher-4; Meals=167]: Release my fork (Fork-2 from Chair-2)
12:05:26.821 [Hungry-Philosopher-1; Meals=168]: Picked up fork (Fork-2 from Chair-2)
12:05:26.822 [Philosopher-2; Meals=166]: Waiting for a nice seat...
12:05:26.830 [Hungry-Philosopher-1; Meals=168]: Release my fork (Fork-1 from Chair-1)
12:05:26.830 [Philosopher-3; Meals=176]: Release my fork (Fork-3 from Chair-3)
12:05:26.832 [Philosopher-2; Meals=166]: Found a nice seat (Chair-1)
12:05:26.837 [Philosopher-3; Meals=176]: Release my fork (Fork-4 from Chair-4)
12:05:26.841 [Philosopher-2; Meals=166]: Waiting for 2 forks...
12:05:26.844 [Philosopher-3; Meals=176]: Stand up from seat (Chair-4)
12:05:26.848 [Philosopher-2; Meals=166]: Picked up fork (Fork-1 from Chair-1)
12:05:26.852 [Philosopher-3; Meals=176]: Mediating for 5 ms
12:05:26.856 [Philosopher-2; Meals=166]: Picked up fork (Fork-1 from Chair-1)
12:05:26.864 [Philosopher-3; Meals=176]: Waiting for a nice seat...
12:05:26.865 [Philosopher-2; Meals=166]: Found 2 forks! :D
12:05:26.874 [Philosopher-3; Meals=176]: I'm banned for 0 ms :'(
12:05:26.877 [Philosopher-2; Meals=167]: Eating for 1 ms
12:05:26.883 [Philosopher-3; Meals=176]: Found a nice seat (Chair-4)
12:05:26.886 [Philosopher-2; Meals=167]: Release my fork (Fork-4 from Chair-4)
12:05:26.891 [Philosopher-3; Meals=176]: Waiting for 2 forks...
12:05:26.894 [Hungry-Philosopher-1; Meals=168]: Picked up fork (Fork-2 from Chair-2)
12:05:26.894 [Philosopher-2; Meals=167]: Release my fork (Fork-1 from Chair-1)
12:05:26.904 [Hungry-Philosopher-1; Meals=168]: Release my fork (Fork-2 from Chair-2)
12:05:26.904 [Philosopher-3; Meals=176]: Picked up fork (Fork-4 from Chair-4)
12:05:26.905 [Philosopher-2; Meals=167]: Stand up from seat (Chair-1)
12:05:26.914 [Philosopher-2; Meals=167]: Mediating for 5 ms
12:05:26.915 [Philosopher-3; Meals=176]: Picked up fork (Fork-4 from Chair-4)
12:05:26.925 [Philosopher-3; Meals=176]: Found 2 forks! :D
12:05:26.930 [Philosopher-2; Meals=167]: Waiting for a nice seat...
12:05:26.933 [Philosopher-3; Meals=177]: Eating for 1 ms
12:05:26.938 [Philosopher-2; Meals=167]: Found a nice seat (Chair-1)
12:05:26.943 [Philosopher-3; Meals=177]: Release my fork (Fork-3 from Chair-3)
12:05:26.947 [Philosopher-2; Meals=167]: Waiting for 2 forks...
12:05:26.950 [Philosopher-3; Meals=177]: Release my fork (Fork-4 from Chair-4)
12:05:26.955 [Philosopher-2; Meals=167]: Picked up fork (Fork-1 from Chair-1)
12:05:26.955 [Philosopher-4; Meals=167]: Picked up fork (Fork-3 from Chair-3)
12:05:26.960 [Philosopher-3; Meals=177]: Stand up from seat (Chair-4)
12:05:26.965 [Philosopher-2; Meals=167]: Picked up fork (Fork-1 from Chair-1)
12:05:26.965 [Philosopher-4; Meals=167]: Picked up fork (Fork-3 from Chair-3)
12:05:26.971 [Philosopher-3; Meals=177]: Mediating for 5 ms
12:05:26.975 [Philosopher-4; Meals=167]: Found 2 forks! :D
12:05:26.978 [Philosopher-2; Meals=167]: Found 2 forks! :D
12:05:26.986 [Philosopher-4; Meals=168]: Eating for 1 ms
12:05:26.988 [Philosopher-2; Meals=168]: Eating for 1 ms
12:05:26.991 [Philosopher-3; Meals=177]: Sleeping for 10 ms
12:05:26.997 [Philosopher-4; Meals=168]: Release my fork (Fork-3 from Chair-3)
12:05:26.998 [Philosopher-2; Meals=168]: Release my fork (Fork-4 from Chair-4)
12:05:27.007 [Philosopher-2; Meals=168]: Release my fork (Fork-1 from Chair-1)
12:05:27.007 [Philosopher-4; Meals=168]: Release my fork (Fork-2 from Chair-2)
12:05:27.012 [Philosopher-3; Meals=177]: Waiting for a nice seat...
12:05:27.014 [Philosopher-2; Meals=168]: Stand up from seat (Chair-1)
12:05:27.016 [Philosopher-4; Meals=168]: Stand up from seat (Chair-3)
12:05:27.024 [Philosopher-3; Meals=177]: Found a nice seat (Chair-4)
12:05:27.025 [Philosopher-2; Meals=168]: Mediating for 5 ms
12:05:27.025 [Philosopher-4; Meals=168]: Mediating for 5 ms
12:05:27.034 [Philosopher-3; Meals=177]: Waiting for 2 forks...
12:05:27.038 [Philosopher-2; Meals=168]: Sleeping for 10 ms
12:05:27.039 [Philosopher-4; Meals=168]: Sleeping for 10 ms
12:05:27.041 [Philosopher-3; Meals=177]: Picked up fork (Fork-4 from Chair-4)
12:05:27.049 [Hungry-Philosopher-1; Meals=168]: Picked up fork (Fork-2 from Chair-2)
12:05:27.051 [Philosopher-3; Meals=177]: Picked up fork (Fork-4 from Chair-4)
12:05:27.057 [Philosopher-2; Meals=168]: Waiting for a nice seat...
12:05:27.057 [Philosopher-4; Meals=168]: Waiting for a nice seat...
12:05:27.058 [Hungry-Philosopher-1; Meals=168]: Picked up fork (Fork-2 from Chair-2)
12:05:27.060 [Philosopher-3; Meals=177]: Found 2 forks! :D
12:05:27.066 [Philosopher-4; Meals=168]: Found a nice seat (Chair-1)
12:05:27.068 [Philosopher-2; Meals=168]: Found a nice seat (Chair-3)
12:05:27.069 [Hungry-Philosopher-1; Meals=168]: Found 2 forks! :D
12:05:27.071 [Philosopher-3; Meals=178]: Eating for 1 ms
12:05:27.077 [Philosopher-4; Meals=168]: Waiting for 2 forks...
12:05:27.078 [Hungry-Philosopher-1; Meals=169]: Eating for 1 ms
12:05:27.078 [Philosopher-2; Meals=168]: Waiting for 2 forks...
12:05:27.083 [Philosopher-3; Meals=178]: Release my fork (Fork-3 from Chair-3)
12:05:27.088 [Hungry-Philosopher-1; Meals=169]: Release my fork (Fork-2 from Chair-2)
12:05:27.093 [Philosopher-3; Meals=178]: Release my fork (Fork-4 from Chair-4)
12:05:27.096 [Hungry-Philosopher-1; Meals=169]: Release my fork (Fork-1 from Chair-1)
12:05:27.103 [Philosopher-3; Meals=178]: Stand up from seat (Chair-4)
12:05:27.106 [Hungry-Philosopher-1; Meals=169]: Stand up from seat (Chair-2)
12:05:27.111 [Philosopher-3; Meals=178]: Mediating for 5 ms
12:05:27.113 [Hungry-Philosopher-1; Meals=169]: Mediating for 2 ms
12:05:27.121 [Hungry-Philosopher-1; Meals=169]: Waiting for a nice seat...
12:05:27.124 [Philosopher-3; Meals=178]: Waiting for a nice seat...
12:05:27.129 [Hungry-Philosopher-1; Meals=169]: Found a nice seat (Chair-2)
12:05:27.131 [Philosopher-3; Meals=178]: I'm banned for 0 ms :'(
12:05:27.138 [Hungry-Philosopher-1; Meals=169]: Waiting for 2 forks...
12:05:27.139 [Philosopher-3; Meals=178]: I'm banned for 0 ms :'(
12:05:27.145 [Hungry-Philosopher-1; Meals=169]: Picked up fork (Fork-2 from Chair-2)
12:05:27.146 [Philosopher-3; Meals=178]: I'm banned for 0 ms :'(
12:05:27.148 [Philosopher-4; Meals=168]: Picked up fork (Fork-1 from Chair-1)
12:05:27.155 [Hungry-Philosopher-1; Meals=169]: Release my fork (Fork-2 from Chair-2)
