11:29:59.257 [Hungry-Philosopher-1; Meals=0]: I'm alive!
11:30:38.585 [Hungry-Philosopher-1; Meals=267]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.593 [Hungry-Philosopher-1; Meals=268]: Eating for 1 ms
11:30:38.593 [Hungry-Philosopher-4; Meals=263]: Mediating for 5 ms
11:30:38.595 [Hungry-Philosopher-5; Meals=264]: Found a nice seat (Chair-1)
11:30:38.602 [Hungry-Philosopher-1; Meals=268]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.602 [Hungry-Philosopher-3; Meals=270]: Waiting for a nice seat...
11:30:38.604 [Hungry-Philosopher-5; Meals=264]: Waiting for 2 forks...
11:30:38.608 [Hungry-Philosopher-4; Meals=263]: Waiting for a nice seat...
11:30:38.611 [Hungry-Philosopher-1; Meals=268]: Stand up from seat (Chair-2)
11:30:38.616 [Hungry-Philosopher-5; Meals=264]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:38.621 [Hungry-Philosopher-1; Meals=268]: Mediating for 5 ms
11:30:38.622 [Hungry-Philosopher-2; Meals=272]: Found a nice seat (Chair-2)
11:30:38.625 [Hungry-Philosopher-5; Meals=265]: Eating for 1 ms
11:30:38.630 [Hungry-Philosopher-2; Meals=272]: Waiting for 2 forks...
11:30:38.636 [Hungry-Philosopher-1; Meals=268]: Waiting for a nice seat...
11:30:38.639 [Hungry-Philosopher-5; Meals=265]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:38.648 [Hungry-Philosopher-2; Meals=272]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.648 [Hungry-Philosopher-5; Meals=265]: Stand up from seat (Chair-1)
11:30:38.658 [Hungry-Philosopher-2; Meals=273]: Eating for 1 ms
11:30:38.658 [Hungry-Philosopher-5; Meals=265]: Mediating for 5 ms
11:30:38.659 [Hungry-Philosopher-3; Meals=270]: Found a nice seat (Chair-1)
11:30:38.667 [Hungry-Philosopher-2; Meals=273]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.667 [Hungry-Philosopher-3; Meals=270]: Waiting for 2 forks...
11:30:38.671 [Hungry-Philosopher-5; Meals=265]: Waiting for a nice seat...
11:30:38.676 [Hungry-Philosopher-2; Meals=273]: Stand up from seat (Chair-2)
11:30:38.677 [Hungry-Philosopher-3; Meals=270]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:38.684 [Hungry-Philosopher-2; Meals=273]: Mediating for 5 ms
11:30:38.684 [Hungry-Philosopher-3; Meals=271]: Eating for 1 ms
11:30:38.685 [Hungry-Philosopher-4; Meals=263]: Found a nice seat (Chair-2)
11:30:38.693 [Hungry-Philosopher-4; Meals=263]: Waiting for 2 forks...
11:30:38.694 [Hungry-Philosopher-3; Meals=271]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:38.699 [Hungry-Philosopher-2; Meals=273]: Sleeping for 10 ms
11:30:38.705 [Hungry-Philosopher-3; Meals=271]: Stand up from seat (Chair-1)
11:30:38.705 [Hungry-Philosopher-4; Meals=263]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.713 [Hungry-Philosopher-3; Meals=271]: Mediating for 5 ms
11:30:38.713 [Hungry-Philosopher-4; Meals=264]: Eating for 1 ms
11:30:38.715 [Hungry-Philosopher-1; Meals=268]: Found a nice seat (Chair-1)
11:30:38.719 [Hungry-Philosopher-2; Meals=273]: Waiting for a nice seat...
11:30:38.723 [Hungry-Philosopher-1; Meals=268]: Waiting for 2 forks...
11:30:38.724 [Hungry-Philosopher-4; Meals=264]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.728 [Hungry-Philosopher-3; Meals=271]: Waiting for a nice seat...
11:30:38.733 [Hungry-Philosopher-1; Meals=268]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:38.733 [Hungry-Philosopher-4; Meals=264]: Stand up from seat (Chair-2)
11:30:38.741 [Hungry-Philosopher-1; Meals=269]: Eating for 1 ms
11:30:38.741 [Hungry-Philosopher-4; Meals=264]: Mediating for 5 ms
11:30:38.742 [Hungry-Philosopher-2; Meals=273]: Found a nice seat (Chair-2)
11:30:38.750 [Hungry-Philosopher-2; Meals=273]: Waiting for 2 forks...
11:30:38.751 [Hungry-Philosopher-1; Meals=269]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:38.753 [Hungry-Philosopher-4; Meals=264]: Sleeping for 10 ms
11:30:38.759 [Hungry-Philosopher-1; Meals=269]: Stand up from seat (Chair-1)
11:30:38.759 [Hungry-Philosopher-2; Meals=273]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.766 [Hungry-Philosopher-1; Meals=269]: Mediating for 5 ms
11:30:38.766 [Hungry-Philosopher-2; Meals=274]: Eating for 1 ms
11:30:38.767 [Hungry-Philosopher-5; Meals=265]: Found a nice seat (Chair-1)
11:30:38.771 [Hungry-Philosopher-4; Meals=264]: Waiting for a nice seat...
11:30:38.776 [Hungry-Philosopher-2; Meals=274]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.776 [Hungry-Philosopher-5; Meals=265]: Waiting for 2 forks...
11:30:38.785 [Hungry-Philosopher-1; Meals=269]: Waiting for a nice seat...
11:30:38.790 [Hungry-Philosopher-2; Meals=274]: Stand up from seat (Chair-2)
11:30:38.790 [Hungry-Philosopher-5; Meals=265]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:38.799 [Hungry-Philosopher-2; Meals=274]: Mediating for 5 ms
11:30:38.799 [Hungry-Philosopher-5; Meals=266]: Eating for 1 ms
11:30:38.801 [Hungry-Philosopher-4; Meals=264]: Found a nice seat (Chair-2)
11:30:38.809 [Hungry-Philosopher-5; Meals=266]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:38.811 [Hungry-Philosopher-4; Meals=264]: Waiting for 2 forks...
11:30:38.813 [Hungry-Philosopher-2; Meals=274]: Waiting for a nice seat...
11:30:38.818 [Hungry-Philosopher-5; Meals=266]: Stand up from seat (Chair-1)
11:30:38.820 [Hungry-Philosopher-4; Meals=264]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.826 [Hungry-Philosopher-4; Meals=265]: Eating for 1 ms
11:30:38.826 [Hungry-Philosopher-5; Meals=266]: Mediating for 5 ms
11:30:38.827 [Hungry-Philosopher-2; Meals=274]: Found a nice seat (Chair-1)
11:30:38.834 [Hungry-Philosopher-4; Meals=265]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.835 [Hungry-Philosopher-2; Meals=274]: Waiting for 2 forks...
11:30:38.838 [Hungry-Philosopher-5; Meals=266]: Waiting for a nice seat...
11:30:38.841 [Hungry-Philosopher-4; Meals=265]: Stand up from seat (Chair-2)
11:30:38.847 [Hungry-Philosopher-2; Meals=274]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:38.847 [Hungry-Philosopher-4; Meals=265]: Mediating for 5 ms
11:30:38.848 [Hungry-Philosopher-1; Meals=269]: Found a nice seat (Chair-2)
11:30:38.855 [Hungry-Philosopher-1; Meals=269]: Waiting for 2 forks...
11:30:38.855 [Hungry-Philosopher-2; Meals=275]: Eating for 1 ms
11:30:38.859 [Hungry-Philosopher-4; Meals=265]: Waiting for a nice seat...
11:30:38.864 [Hungry-Philosopher-2; Meals=275]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:38.872 [Hungry-Philosopher-1; Meals=269]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.872 [Hungry-Philosopher-2; Meals=275]: Stand up from seat (Chair-1)
11:30:38.879 [Hungry-Philosopher-1; Meals=270]: Eating for 1 ms
11:30:38.879 [Hungry-Philosopher-2; Meals=275]: Mediating for 5 ms
11:30:38.880 [Hungry-Philosopher-3; Meals=271]: Found a nice seat (Chair-1)
11:30:38.887 [Hungry-Philosopher-3; Meals=271]: Waiting for 2 forks...
11:30:38.888 [Hungry-Philosopher-1; Meals=270]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.893 [Hungry-Philosopher-2; Meals=275]: Waiting for a nice seat...
11:30:38.895 [Hungry-Philosopher-1; Meals=270]: Stand up from seat (Chair-2)
11:30:38.895 [Hungry-Philosopher-3; Meals=271]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:38.902 [Hungry-Philosopher-1; Meals=270]: Mediating for 5 ms
11:30:38.902 [Hungry-Philosopher-2; Meals=275]: Found a nice seat (Chair-2)
11:30:38.904 [Hungry-Philosopher-3; Meals=272]: Eating for 1 ms
11:30:38.912 [Hungry-Philosopher-2; Meals=275]: Waiting for 2 forks...
11:30:38.912 [Hungry-Philosopher-3; Meals=272]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:38.916 [Hungry-Philosopher-1; Meals=270]: Sleeping for 10 ms
11:30:38.920 [Hungry-Philosopher-2; Meals=275]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.920 [Hungry-Philosopher-3; Meals=272]: Stand up from seat (Chair-1)
11:30:38.926 [Hungry-Philosopher-2; Meals=276]: Eating for 1 ms
11:30:38.927 [Hungry-Philosopher-3; Meals=272]: Mediating for 5 ms
11:30:38.929 [Hungry-Philosopher-5; Meals=266]: Found a nice seat (Chair-1)
11:30:38.935 [Hungry-Philosopher-2; Meals=276]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.936 [Hungry-Philosopher-1; Meals=270]: Waiting for a nice seat...
11:30:38.937 [Hungry-Philosopher-5; Meals=266]: Waiting for 2 forks...
11:30:38.939 [Hungry-Philosopher-3; Meals=272]: Waiting for a nice seat...
11:30:38.945 [Hungry-Philosopher-2; Meals=276]: Stand up from seat (Chair-2)
11:30:38.947 [Hungry-Philosopher-5; Meals=266]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:38.954 [Hungry-Philosopher-2; Meals=276]: Mediating for 5 ms
11:30:38.955 [Hungry-Philosopher-3; Meals=272]: Found a nice seat (Chair-2)
11:30:38.955 [Hungry-Philosopher-5; Meals=267]: Eating for 1 ms
11:30:38.962 [Hungry-Philosopher-3; Meals=272]: Waiting for 2 forks...
11:30:38.965 [Hungry-Philosopher-5; Meals=267]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:38.968 [Hungry-Philosopher-2; Meals=276]: Sleeping for 10 ms
11:30:38.975 [Hungry-Philosopher-3; Meals=272]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:38.975 [Hungry-Philosopher-5; Meals=267]: Stand up from seat (Chair-1)
11:30:38.982 [Hungry-Philosopher-3; Meals=273]: Eating for 1 ms
11:30:38.982 [Hungry-Philosopher-5; Meals=267]: Mediating for 5 ms
11:30:38.984 [Hungry-Philosopher-1; Meals=270]: Found a nice seat (Chair-1)
11:30:38.987 [Hungry-Philosopher-2; Meals=276]: Waiting for a nice seat...
11:30:38.993 [Hungry-Philosopher-1; Meals=270]: Waiting for 2 forks...
11:30:38.993 [Hungry-Philosopher-3; Meals=273]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:38.995 [Hungry-Philosopher-5; Meals=267]: Sleeping for 10 ms
11:30:38.999 [Hungry-Philosopher-2; Meals=276]: I'm banned for 5 ms :'(
11:30:39.001 [Hungry-Philosopher-1; Meals=270]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.001 [Hungry-Philosopher-3; Meals=273]: Stand up from seat (Chair-2)
11:30:39.009 [Hungry-Philosopher-3; Meals=273]: Mediating for 5 ms
11:30:39.010 [Hungry-Philosopher-1; Meals=271]: Eating for 1 ms
11:30:39.011 [Hungry-Philosopher-4; Meals=265]: Found a nice seat (Chair-2)
11:30:39.015 [Hungry-Philosopher-2; Meals=276]: I'm banned for 5 ms :'(
11:30:39.017 [Hungry-Philosopher-5; Meals=267]: Waiting for a nice seat...
11:30:39.020 [Hungry-Philosopher-4; Meals=265]: Waiting for 2 forks...
11:30:39.021 [Hungry-Philosopher-1; Meals=271]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.025 [Hungry-Philosopher-3; Meals=273]: Sleeping for 10 ms
11:30:39.030 [Hungry-Philosopher-1; Meals=271]: Stand up from seat (Chair-1)
11:30:39.030 [Hungry-Philosopher-4; Meals=265]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.033 [Hungry-Philosopher-2; Meals=276]: I'm banned for 5 ms :'(
11:30:39.039 [Hungry-Philosopher-1; Meals=271]: Mediating for 5 ms
11:30:39.039 [Hungry-Philosopher-4; Meals=266]: Eating for 1 ms
11:30:39.040 [Hungry-Philosopher-5; Meals=267]: Found a nice seat (Chair-1)
11:30:39.045 [Hungry-Philosopher-3; Meals=273]: Waiting for a nice seat...
11:30:39.049 [Hungry-Philosopher-5; Meals=267]: Waiting for 2 forks...
11:30:39.050 [Hungry-Philosopher-4; Meals=266]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.052 [Hungry-Philosopher-1; Meals=271]: Waiting for a nice seat...
11:30:39.058 [Hungry-Philosopher-4; Meals=266]: Stand up from seat (Chair-2)
11:30:39.058 [Hungry-Philosopher-5; Meals=267]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.066 [Hungry-Philosopher-4; Meals=266]: Mediating for 5 ms
11:30:39.066 [Hungry-Philosopher-5; Meals=268]: Eating for 1 ms
11:30:39.068 [Hungry-Philosopher-3; Meals=273]: Found a nice seat (Chair-2)
11:30:39.074 [Hungry-Philosopher-5; Meals=268]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.077 [Hungry-Philosopher-3; Meals=273]: Waiting for 2 forks...
11:30:39.079 [Hungry-Philosopher-4; Meals=266]: Waiting for a nice seat...
11:30:39.082 [Hungry-Philosopher-5; Meals=268]: Stand up from seat (Chair-1)
11:30:39.086 [Hungry-Philosopher-3; Meals=273]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.090 [Hungry-Philosopher-2; Meals=276]: Found a nice seat (Chair-1)
11:30:39.090 [Hungry-Philosopher-5; Meals=268]: Mediating for 5 ms
11:30:39.095 [Hungry-Philosopher-3; Meals=274]: Eating for 1 ms
11:30:39.097 [Hungry-Philosopher-2; Meals=276]: Waiting for 2 forks...
11:30:39.102 [Hungry-Philosopher-5; Meals=268]: Waiting for a nice seat...
11:30:39.103 [Hungry-Philosopher-3; Meals=274]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.111 [Hungry-Philosopher-2; Meals=276]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.111 [Hungry-Philosopher-3; Meals=274]: Stand up from seat (Chair-2)
11:30:39.118 [Hungry-Philosopher-2; Meals=277]: Eating for 1 ms
11:30:39.118 [Hungry-Philosopher-3; Meals=274]: Mediating for 5 ms
11:30:39.119 [Hungry-Philosopher-1; Meals=271]: Found a nice seat (Chair-2)
11:30:39.126 [Hungry-Philosopher-2; Meals=277]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.127 [Hungry-Philosopher-1; Meals=271]: Waiting for 2 forks...
11:30:39.132 [Hungry-Philosopher-3; Meals=274]: Waiting for a nice seat...
11:30:39.135 [Hungry-Philosopher-2; Meals=277]: Stand up from seat (Chair-1)
11:30:39.136 [Hungry-Philosopher-1; Meals=271]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.144 [Hungry-Philosopher-1; Meals=272]: Eating for 1 ms
11:30:39.144 [Hungry-Philosopher-2; Meals=277]: Mediating for 5 ms
11:30:39.146 [Hungry-Philosopher-3; Meals=274]: Found a nice seat (Chair-1)
11:30:39.154 [Hungry-Philosopher-1; Meals=272]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.154 [Hungry-Philosopher-3; Meals=274]: Waiting for 2 forks...
11:30:39.157 [Hungry-Philosopher-2; Meals=277]: Waiting for a nice seat...
11:30:39.161 [Hungry-Philosopher-1; Meals=272]: Stand up from seat (Chair-2)
11:30:39.162 [Hungry-Philosopher-3; Meals=274]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.169 [Hungry-Philosopher-2; Meals=277]: I'm banned for 5 ms :'(
11:30:39.171 [Hungry-Philosopher-1; Meals=272]: Mediating for 5 ms
11:30:39.172 [Hungry-Philosopher-4; Meals=266]: Found a nice seat (Chair-2)
11:30:39.173 [Hungry-Philosopher-3; Meals=275]: Eating for 1 ms
11:30:39.183 [Hungry-Philosopher-4; Meals=266]: Waiting for 2 forks...
11:30:39.186 [Hungry-Philosopher-3; Meals=275]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.187 [Hungry-Philosopher-1; Meals=272]: Waiting for a nice seat...
11:30:39.193 [Hungry-Philosopher-2; Meals=277]: I'm banned for 5 ms :'(
11:30:39.195 [Hungry-Philosopher-3; Meals=275]: Stand up from seat (Chair-1)
11:30:39.195 [Hungry-Philosopher-4; Meals=266]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.204 [Hungry-Philosopher-3; Meals=275]: Mediating for 5 ms
11:30:39.204 [Hungry-Philosopher-4; Meals=267]: Eating for 1 ms
11:30:39.206 [Hungry-Philosopher-5; Meals=268]: Found a nice seat (Chair-1)
11:30:39.214 [Hungry-Philosopher-5; Meals=268]: Waiting for 2 forks...
11:30:39.215 [Hungry-Philosopher-4; Meals=267]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.219 [Hungry-Philosopher-3; Meals=275]: Waiting for a nice seat...
11:30:39.224 [Hungry-Philosopher-4; Meals=267]: Stand up from seat (Chair-2)
11:30:39.224 [Hungry-Philosopher-5; Meals=268]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.231 [Hungry-Philosopher-4; Meals=267]: Mediating for 5 ms
11:30:39.231 [Hungry-Philosopher-5; Meals=269]: Eating for 1 ms
11:30:39.232 [Hungry-Philosopher-1; Meals=272]: Found a nice seat (Chair-2)
11:30:39.240 [Hungry-Philosopher-1; Meals=272]: Waiting for 2 forks...
11:30:39.240 [Hungry-Philosopher-5; Meals=269]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.245 [Hungry-Philosopher-4; Meals=267]: Sleeping for 10 ms
11:30:39.249 [Hungry-Philosopher-5; Meals=269]: Stand up from seat (Chair-1)
11:30:39.250 [Hungry-Philosopher-1; Meals=272]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.259 [Hungry-Philosopher-1; Meals=273]: Eating for 1 ms
11:30:39.259 [Hungry-Philosopher-5; Meals=269]: Mediating for 5 ms
11:30:39.261 [Hungry-Philosopher-2; Meals=277]: Found a nice seat (Chair-1)
11:30:39.264 [Hungry-Philosopher-4; Meals=267]: Waiting for a nice seat...
11:30:39.271 [Hungry-Philosopher-1; Meals=273]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.271 [Hungry-Philosopher-2; Meals=277]: Waiting for 2 forks...
11:30:39.274 [Hungry-Philosopher-5; Meals=269]: Waiting for a nice seat...
11:30:39.282 [Hungry-Philosopher-1; Meals=273]: Stand up from seat (Chair-2)
11:30:39.282 [Hungry-Philosopher-2; Meals=277]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.291 [Hungry-Philosopher-1; Meals=273]: Mediating for 5 ms
11:30:39.291 [Hungry-Philosopher-2; Meals=278]: Eating for 1 ms
11:30:39.292 [Hungry-Philosopher-3; Meals=275]: Found a nice seat (Chair-2)
11:30:39.301 [Hungry-Philosopher-2; Meals=278]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.301 [Hungry-Philosopher-3; Meals=275]: Waiting for 2 forks...
11:30:39.305 [Hungry-Philosopher-1; Meals=273]: Sleeping for 10 ms
11:30:39.309 [Hungry-Philosopher-2; Meals=278]: Stand up from seat (Chair-1)
11:30:39.309 [Hungry-Philosopher-3; Meals=275]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.318 [Hungry-Philosopher-2; Meals=278]: Mediating for 5 ms
11:30:39.318 [Hungry-Philosopher-3; Meals=276]: Eating for 1 ms
11:30:39.320 [Hungry-Philosopher-5; Meals=269]: Found a nice seat (Chair-1)
11:30:39.326 [Hungry-Philosopher-1; Meals=273]: Waiting for a nice seat...
11:30:39.329 [Hungry-Philosopher-3; Meals=276]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.330 [Hungry-Philosopher-5; Meals=269]: Waiting for 2 forks...
11:30:39.332 [Hungry-Philosopher-2; Meals=278]: Waiting for a nice seat...
11:30:39.339 [Hungry-Philosopher-3; Meals=276]: Stand up from seat (Chair-2)
11:30:39.339 [Hungry-Philosopher-5; Meals=269]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.348 [Hungry-Philosopher-2; Meals=278]: I'm banned for 5 ms :'(
11:30:39.349 [Hungry-Philosopher-3; Meals=276]: Mediating for 5 ms
11:30:39.349 [Hungry-Philosopher-5; Meals=270]: Eating for 1 ms
11:30:39.350 [Hungry-Philosopher-4; Meals=267]: Found a nice seat (Chair-2)
11:30:39.359 [Hungry-Philosopher-4; Meals=267]: Waiting for 2 forks...
11:30:39.360 [Hungry-Philosopher-5; Meals=270]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.364 [Hungry-Philosopher-3; Meals=276]: Sleeping for 10 ms
11:30:39.365 [Hungry-Philosopher-2; Meals=278]: I'm banned for 5 ms :'(
11:30:39.370 [Hungry-Philosopher-4; Meals=267]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.370 [Hungry-Philosopher-5; Meals=270]: Stand up from seat (Chair-1)
11:30:39.378 [Hungry-Philosopher-5; Meals=270]: Mediating for 5 ms
11:30:39.379 [Hungry-Philosopher-1; Meals=273]: Found a nice seat (Chair-1)
11:30:39.379 [Hungry-Philosopher-4; Meals=268]: Eating for 1 ms
11:30:39.384 [Hungry-Philosopher-3; Meals=276]: Waiting for a nice seat...
11:30:39.388 [Hungry-Philosopher-1; Meals=273]: Waiting for 2 forks...
11:30:39.389 [Hungry-Philosopher-4; Meals=268]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.393 [Hungry-Philosopher-5; Meals=270]: Sleeping for 10 ms
11:30:39.397 [Hungry-Philosopher-1; Meals=273]: Found 2 forks (Fork-1 from Chair-1, Fork-5 from Chair-5)! :D
11:30:39.397 [Hungry-Philosopher-4; Meals=268]: Stand up from seat (Chair-2)
11:30:39.406 [Hungry-Philosopher-1; Meals=274]: Eating for 1 ms
11:30:39.406 [Hungry-Philosopher-4; Meals=268]: Mediating for 5 ms
11:30:39.408 [Hungry-Philosopher-3; Meals=276]: Found a nice seat (Chair-2)
11:30:39.412 [Hungry-Philosopher-5; Meals=270]: Waiting for a nice seat...
11:30:39.415 [Hungry-Philosopher-1; Meals=274]: Release my forks (Fork-1 from Chair-1, Fork-5 from Chair-5)
11:30:39.417 [Hungry-Philosopher-3; Meals=276]: Waiting for 2 forks...
11:30:39.419 [Hungry-Philosopher-4; Meals=268]: Waiting for a nice seat...
11:30:39.425 [Hungry-Philosopher-1; Meals=274]: Stand up from seat (Chair-1)
11:30:39.426 [Hungry-Philosopher-3; Meals=276]: Found 2 forks (Fork-2 from Chair-2, Fork-1 from Chair-1)! :D
11:30:39.433 [Hungry-Philosopher-1; Meals=274]: Mediating for 5 ms
11:30:39.434 [Hungry-Philosopher-3; Meals=277]: Eating for 1 ms
11:30:39.435 [Hungry-Philosopher-4; Meals=268]: Found a nice seat (Chair-1)
11:30:39.441 [Hungry-Philosopher-3; Meals=277]: Release my forks (Fork-2 from Chair-2, Fork-1 from Chair-1)
11:30:39.443 [Hungry-Philosopher-4; Meals=268]: Waiting for 2 forks...
