18:37:19.204 [Philosopher-4; Meals=0]: I'm alive!
18:37:52.119 [Philosopher-2; Meals=182]: Picked up fork (Fork-3 from Chair-3)
18:37:52.125 [Philosopher-3; Meals=181]: Release my fork (Fork-2 from Chair-2)
18:37:52.125 [Philosopher-5; Meals=186]: Release my fork (Fork-5 from Chair-5)
18:37:52.126 [Philosopher-1; Meals=182]: Picked up fork (Fork-1 from Chair-1)
18:37:52.128 [Philosopher-2; Meals=182]: Release my fork (Fork-3 from Chair-3)
18:37:52.128 [Philosopher-4; Meals=182]: Picked up fork (Fork-4 from Chair-4)
18:37:52.135 [Philosopher-3; Meals=181]: Stand up from seat (Chair-2)
18:37:52.135 [Philosopher-5; Meals=186]: Stand up from seat (Chair-5)
18:37:52.136 [Philosopher-1; Meals=182]: Picked up fork (Fork-5 from Chair-5)
18:37:52.138 [Philosopher-4; Meals=182]: Release my fork (Fork-4 from Chair-4)
18:37:52.139 [Philosopher-2; Meals=182]: Picked up fork (Fork-3 from Chair-3)
18:37:52.145 [Philosopher-3; Meals=181]: Mediating for 5 ms
18:37:52.146 [Philosopher-5; Meals=186]: Mediating for 5 ms
18:37:52.147 [Philosopher-1; Meals=182]: Found 2 forks! :D
18:37:52.148 [Philosopher-4; Meals=182]: Picked up fork (Fork-4 from Chair-4)
18:37:52.150 [Philosopher-2; Meals=182]: Picked up fork (Fork-2 from Chair-2)
18:37:52.157 [Philosopher-1; Meals=183]: Eating for 1 ms
18:37:52.158 [Philosopher-4; Meals=182]: Release my fork (Fork-4 from Chair-4)
18:37:52.161 [Philosopher-3; Meals=181]: Waiting for a nice seat...
18:37:52.162 [Philosopher-2; Meals=182]: Found 2 forks! :D
18:37:52.162 [Philosopher-5; Meals=186]: Sleeping for 10 ms
18:37:52.167 [Philosopher-1; Meals=183]: Release my fork (Fork-1 from Chair-1)
18:37:52.169 [Philosopher-4; Meals=182]: Picked up fork (Fork-4 from Chair-4)
18:37:52.171 [Philosopher-3; Meals=181]: Found a nice seat (Chair-2)
18:37:52.172 [Philosopher-2; Meals=183]: Eating for 1 ms
18:37:52.177 [Philosopher-1; Meals=183]: Release my fork (Fork-5 from Chair-5)
18:37:52.179 [Philosopher-4; Meals=182]: Release my fork (Fork-4 from Chair-4)
18:37:52.181 [Philosopher-3; Meals=181]: Waiting for 2 forks...
18:37:52.182 [Philosopher-5; Meals=186]: Waiting for a nice seat...
18:37:52.183 [Philosopher-2; Meals=183]: Release my fork (Fork-2 from Chair-2)
18:37:52.186 [Philosopher-1; Meals=183]: Stand up from seat (Chair-1)
18:37:52.191 [Philosopher-3; Meals=181]: Picked up fork (Fork-1 from Chair-1)
18:37:52.192 [Philosopher-4; Meals=182]: Picked up fork (Fork-4 from Chair-4)
18:37:52.193 [Philosopher-5; Meals=186]: Found a nice seat (Chair-5)
18:37:52.194 [Philosopher-2; Meals=183]: Release my fork (Fork-3 from Chair-3)
18:37:52.197 [Philosopher-1; Meals=183]: Mediating for 5 ms
18:37:52.201 [Philosopher-3; Meals=181]: Picked up fork (Fork-2 from Chair-2)
18:37:52.201 [Philosopher-4; Meals=182]: Release my fork (Fork-4 from Chair-4)
18:37:52.203 [Philosopher-2; Meals=183]: Stand up from seat (Chair-3)
18:37:52.204 [Philosopher-5; Meals=186]: Waiting for 2 forks...
18:37:52.213 [Philosopher-2; Meals=183]: Mediating for 5 ms
18:37:52.213 [Philosopher-3; Meals=181]: Found 2 forks! :D
18:37:52.214 [Philosopher-1; Meals=183]: Sleeping for 10 ms
18:37:52.214 [Philosopher-5; Meals=186]: Picked up fork (Fork-5 from Chair-5)
18:37:52.217 [Philosopher-4; Meals=182]: Picked up fork (Fork-4 from Chair-4)
18:37:52.224 [Philosopher-3; Meals=182]: Eating for 1 ms
18:37:52.225 [Philosopher-5; Meals=186]: Release my fork (Fork-5 from Chair-5)
18:37:52.228 [Philosopher-2; Meals=183]: Sleeping for 10 ms
18:37:52.229 [Philosopher-4; Meals=182]: Picked up fork (Fork-3 from Chair-3)
18:37:52.235 [Philosopher-1; Meals=183]: Waiting for a nice seat...
18:37:52.235 [Philosopher-3; Meals=182]: Release my fork (Fork-1 from Chair-1)
18:37:52.235 [Philosopher-5; Meals=186]: Picked up fork (Fork-5 from Chair-5)
18:37:52.238 [Philosopher-4; Meals=182]: Found 2 forks! :D
18:37:52.244 [Philosopher-5; Meals=186]: Release my fork (Fork-5 from Chair-5)
18:37:52.245 [Philosopher-1; Meals=183]: Found a nice seat (Chair-1)
18:37:52.245 [Philosopher-3; Meals=182]: Release my fork (Fork-2 from Chair-2)
18:37:52.247 [Philosopher-2; Meals=183]: Waiting for a nice seat...
18:37:52.248 [Philosopher-4; Meals=183]: Eating for 1 ms
18:37:52.255 [Philosopher-1; Meals=183]: Waiting for 2 forks...
18:37:52.256 [Philosopher-3; Meals=182]: Stand up from seat (Chair-2)
18:37:52.259 [Philosopher-2; Meals=183]: Found a nice seat (Chair-3)
18:37:52.259 [Philosopher-5; Meals=186]: Picked up fork (Fork-5 from Chair-5)
18:37:52.261 [Philosopher-4; Meals=183]: Release my fork (Fork-4 from Chair-4)
18:37:52.266 [Philosopher-1; Meals=183]: Picked up fork (Fork-1 from Chair-1)
18:37:52.266 [Philosopher-3; Meals=182]: Mediating for 5 ms
18:37:52.270 [Philosopher-2; Meals=183]: Waiting for 2 forks...
18:37:52.271 [Philosopher-4; Meals=183]: Release my fork (Fork-3 from Chair-3)
18:37:52.271 [Philosopher-5; Meals=186]: Release my fork (Fork-5 from Chair-5)
18:37:52.277 [Philosopher-1; Meals=183]: Release my fork (Fork-1 from Chair-1)
18:37:52.283 [Philosopher-2; Meals=183]: Picked up fork (Fork-2 from Chair-2)
18:37:52.283 [Philosopher-5; Meals=186]: Picked up fork (Fork-5 from Chair-5)
18:37:52.288 [Philosopher-3; Meals=182]: Waiting for a nice seat...
18:37:52.288 [Philosopher-4; Meals=183]: Stand up from seat (Chair-4)
18:37:52.290 [Philosopher-1; Meals=183]: Picked up fork (Fork-1 from Chair-1)
18:37:52.299 [Philosopher-2; Meals=183]: Picked up fork (Fork-3 from Chair-3)
18:37:52.299 [Philosopher-3; Meals=182]: Found a nice seat (Chair-2)
18:37:52.299 [Philosopher-4; Meals=183]: Mediating for 5 ms
18:37:52.299 [Philosopher-5; Meals=186]: Picked up fork (Fork-4 from Chair-4)
18:37:52.302 [Philosopher-1; Meals=183]: Release my fork (Fork-1 from Chair-1)
18:37:52.311 [Philosopher-2; Meals=183]: Found 2 forks! :D
18:37:52.311 [Philosopher-3; Meals=182]: Waiting for 2 forks...
18:37:52.311 [Philosopher-5; Meals=186]: Found 2 forks! :D
18:37:52.313 [Philosopher-1; Meals=183]: Picked up fork (Fork-1 from Chair-1)
18:37:52.315 [Philosopher-4; Meals=183]: Sleeping for 10 ms
18:37:52.320 [Philosopher-2; Meals=184]: Eating for 1 ms
18:37:52.321 [Philosopher-5; Meals=187]: Eating for 1 ms
18:37:52.324 [Philosopher-1; Meals=183]: Release my fork (Fork-1 from Chair-1)
18:37:52.331 [Philosopher-2; Meals=184]: Release my fork (Fork-2 from Chair-2)
18:37:52.332 [Philosopher-5; Meals=187]: Release my fork (Fork-4 from Chair-4)
18:37:52.333 [Philosopher-3; Meals=182]: Picked up fork (Fork-1 from Chair-1)
18:37:52.335 [Philosopher-4; Meals=183]: Waiting for a nice seat...
18:37:52.342 [Philosopher-2; Meals=184]: Release my fork (Fork-3 from Chair-3)
18:37:52.342 [Philosopher-5; Meals=187]: Release my fork (Fork-5 from Chair-5)
18:37:52.343 [Philosopher-3; Meals=182]: Picked up fork (Fork-2 from Chair-2)
18:37:52.343 [Philosopher-4; Meals=183]: Found a nice seat (Chair-4)
18:37:52.351 [Philosopher-3; Meals=182]: Found 2 forks! :D
18:37:52.351 [Philosopher-4; Meals=183]: Waiting for 2 forks...
18:37:52.351 [Philosopher-5; Meals=187]: Stand up from seat (Chair-5)
18:37:52.354 [Philosopher-1; Meals=183]: Picked up fork (Fork-5 from Chair-5)
18:37:52.354 [Philosopher-2; Meals=184]: Stand up from seat (Chair-3)
18:37:52.363 [Philosopher-3; Meals=183]: Eating for 1 ms
18:37:52.363 [Philosopher-4; Meals=183]: Picked up fork (Fork-4 from Chair-4)
18:37:52.363 [Philosopher-5; Meals=187]: Mediating for 5 ms
18:37:52.364 [Philosopher-1; Meals=183]: Release my fork (Fork-5 from Chair-5)
18:37:52.364 [Philosopher-2; Meals=184]: Mediating for 5 ms
18:37:52.374 [Philosopher-4; Meals=183]: Picked up fork (Fork-3 from Chair-3)
18:37:52.375 [Philosopher-3; Meals=183]: Release my fork (Fork-1 from Chair-1)
18:37:52.376 [Philosopher-1; Meals=183]: Picked up fork (Fork-5 from Chair-5)
18:37:52.379 [Philosopher-5; Meals=187]: Waiting for a nice seat...
18:37:52.380 [Philosopher-2; Meals=184]: Waiting for a nice seat...
18:37:52.383 [Philosopher-3; Meals=183]: Release my fork (Fork-2 from Chair-2)
18:37:52.384 [Philosopher-4; Meals=183]: Found 2 forks! :D
18:37:52.387 [Philosopher-1; Meals=183]: Picked up fork (Fork-1 from Chair-1)
18:37:52.390 [Philosopher-2; Meals=184]: Found a nice seat (Chair-3)
18:37:52.390 [Philosopher-5; Meals=187]: Found a nice seat (Chair-5)
18:37:52.394 [Philosopher-3; Meals=183]: Stand up from seat (Chair-2)
18:37:52.394 [Philosopher-4; Meals=184]: Eating for 1 ms
18:37:52.398 [Philosopher-1; Meals=183]: Found 2 forks! :D
18:37:52.399 [Philosopher-5; Meals=187]: Waiting for 2 forks...
18:37:52.401 [Philosopher-2; Meals=184]: Waiting for 2 forks...
18:37:52.405 [Philosopher-3; Meals=183]: Mediating for 5 ms
18:37:52.407 [Philosopher-4; Meals=184]: Release my fork (Fork-4 from Chair-4)
18:37:52.410 [Philosopher-1; Meals=184]: Eating for 1 ms
18:37:52.412 [Philosopher-2; Meals=184]: Picked up fork (Fork-2 from Chair-2)
18:37:52.416 [Philosopher-4; Meals=184]: Release my fork (Fork-3 from Chair-3)
18:37:52.417 [Philosopher-5; Meals=187]: Picked up fork (Fork-4 from Chair-4)
18:37:52.421 [Philosopher-1; Meals=184]: Release my fork (Fork-1 from Chair-1)
18:37:52.421 [Philosopher-3; Meals=183]: Sleeping for 10 ms
18:37:52.423 [Philosopher-2; Meals=184]: Release my fork (Fork-2 from Chair-2)
18:37:52.427 [Philosopher-4; Meals=184]: Stand up from seat (Chair-4)
18:37:52.427 [Philosopher-5; Meals=187]: Release my fork (Fork-4 from Chair-4)
18:37:52.432 [Philosopher-1; Meals=184]: Release my fork (Fork-5 from Chair-5)
18:37:52.437 [Philosopher-2; Meals=184]: Picked up fork (Fork-3 from Chair-3)
18:37:52.437 [Philosopher-4; Meals=184]: Mediating for 5 ms
18:37:52.441 [Philosopher-5; Meals=187]: Picked up fork (Fork-4 from Chair-4)
18:37:52.443 [Philosopher-1; Meals=184]: Stand up from seat (Chair-1)
18:37:52.443 [Philosopher-3; Meals=183]: Waiting for a nice seat...
18:37:52.448 [Philosopher-2; Meals=184]: Picked up fork (Fork-2 from Chair-2)
18:37:52.453 [Philosopher-4; Meals=184]: Waiting for a nice seat...
18:37:52.453 [Philosopher-5; Meals=187]: Picked up fork (Fork-5 from Chair-5)
18:37:52.454 [Philosopher-1; Meals=184]: Mediating for 5 ms
18:37:52.455 [Philosopher-3; Meals=183]: Found a nice seat (Chair-1)
18:37:52.459 [Philosopher-2; Meals=184]: Found 2 forks! :D
18:37:52.463 [Philosopher-5; Meals=187]: Found 2 forks! :D
18:37:52.464 [Philosopher-3; Meals=183]: Waiting for 2 forks...
18:37:52.464 [Philosopher-4; Meals=184]: Found a nice seat (Chair-2)
18:37:52.470 [Philosopher-1; Meals=184]: Waiting for a nice seat...
18:37:52.471 [Philosopher-2; Meals=185]: Eating for 1 ms
18:37:52.475 [Philosopher-3; Meals=183]: Picked up fork (Fork-1 from Chair-1)
18:37:52.475 [Philosopher-4; Meals=184]: Waiting for 2 forks...
18:37:52.475 [Philosopher-5; Meals=188]: Eating for 1 ms
18:37:52.483 [Philosopher-1; Meals=184]: Found a nice seat (Chair-4)
18:37:52.485 [Philosopher-2; Meals=185]: Release my fork (Fork-2 from Chair-2)
18:37:52.487 [Philosopher-3; Meals=183]: Release my fork (Fork-1 from Chair-1)
18:37:52.487 [Philosopher-5; Meals=188]: Release my fork (Fork-4 from Chair-4)
18:37:52.494 [Philosopher-2; Meals=185]: Release my fork (Fork-3 from Chair-3)
18:37:52.495 [Philosopher-1; Meals=184]: Waiting for 2 forks...
18:37:52.497 [Philosopher-4; Meals=184]: Picked up fork (Fork-2 from Chair-2)
18:37:52.498 [Philosopher-5; Meals=188]: Release my fork (Fork-5 from Chair-5)
18:37:52.502 [Philosopher-3; Meals=183]: Picked up fork (Fork-1 from Chair-1)
18:37:52.503 [Philosopher-2; Meals=185]: Stand up from seat (Chair-3)
18:37:52.504 [Philosopher-1; Meals=184]: Picked up fork (Fork-4 from Chair-4)
18:37:52.509 [Philosopher-4; Meals=184]: Release my fork (Fork-2 from Chair-2)
18:37:52.509 [Philosopher-5; Meals=188]: Stand up from seat (Chair-5)
18:37:52.512 [Philosopher-2; Meals=185]: Mediating for 5 ms
18:37:52.512 [Philosopher-3; Meals=183]: Picked up fork (Fork-5 from Chair-5)
18:37:52.515 [Philosopher-1; Meals=184]: Picked up fork (Fork-3 from Chair-3)
18:37:52.520 [Philosopher-4; Meals=184]: Picked up fork (Fork-2 from Chair-2)
18:37:52.520 [Philosopher-5; Meals=188]: Mediating for 5 ms
18:37:52.522 [Philosopher-3; Meals=183]: Found 2 forks! :D
18:37:52.525 [Philosopher-1; Meals=184]: Found 2 forks! :D
18:37:52.528 [Philosopher-2; Meals=185]: Waiting for a nice seat...
18:37:52.529 [Philosopher-4; Meals=184]: Release my fork (Fork-2 from Chair-2)
18:37:52.532 [Philosopher-3; Meals=184]: Eating for 1 ms
18:37:52.536 [Philosopher-5; Meals=188]: Waiting for a nice seat...
18:37:52.537 [Philosopher-1; Meals=185]: Eating for 1 ms
18:37:52.538 [Philosopher-2; Meals=185]: Found a nice seat (Chair-3)
18:37:52.540 [Philosopher-4; Meals=184]: Picked up fork (Fork-2 from Chair-2)
18:37:52.545 [Philosopher-3; Meals=184]: Release my fork (Fork-1 from Chair-1)
18:37:52.547 [Philosopher-5; Meals=188]: Found a nice seat (Chair-5)
18:37:52.548 [Philosopher-1; Meals=185]: Release my fork (Fork-4 from Chair-4)
18:37:52.550 [Philosopher-2; Meals=185]: Waiting for 2 forks...
18:37:52.551 [Philosopher-4; Meals=184]: Release my fork (Fork-2 from Chair-2)
18:37:52.557 [Philosopher-3; Meals=184]: Release my fork (Fork-5 from Chair-5)
18:37:52.557 [Philosopher-5; Meals=188]: Waiting for 2 forks...
18:37:52.559 [Philosopher-1; Meals=185]: Release my fork (Fork-3 from Chair-3)
18:37:52.562 [Philosopher-4; Meals=184]: Picked up fork (Fork-2 from Chair-2)
18:37:52.566 [Philosopher-3; Meals=184]: Stand up from seat (Chair-1)
18:37:52.567 [Philosopher-1; Meals=185]: Stand up from seat (Chair-4)
18:37:52.567 [Philosopher-5; Meals=188]: Picked up fork (Fork-5 from Chair-5)
18:37:52.570 [Philosopher-2; Meals=185]: Picked up fork (Fork-3 from Chair-3)
18:37:52.573 [Philosopher-4; Meals=184]: Picked up fork (Fork-1 from Chair-1)
18:37:52.577 [Philosopher-1; Meals=185]: Mediating for 5 ms
18:37:52.577 [Philosopher-3; Meals=184]: Mediating for 5 ms
18:37:52.577 [Philosopher-5; Meals=188]: Picked up fork (Fork-4 from Chair-4)
18:37:52.581 [Philosopher-2; Meals=185]: Release my fork (Fork-3 from Chair-3)
18:37:52.584 [Philosopher-4; Meals=184]: Found 2 forks! :D
18:37:52.586 [Philosopher-5; Meals=188]: Found 2 forks! :D
18:37:52.591 [Philosopher-1; Meals=185]: Waiting for a nice seat...
18:37:52.591 [Philosopher-2; Meals=185]: Picked up fork (Fork-3 from Chair-3)
18:37:52.592 [Philosopher-3; Meals=184]: Waiting for a nice seat...
18:37:52.593 [Philosopher-4; Meals=185]: Eating for 1 ms
18:37:52.597 [Philosopher-5; Meals=189]: Eating for 1 ms
18:37:52.599 [Philosopher-2; Meals=185]: Release my fork (Fork-3 from Chair-3)
18:37:52.602 [Philosopher-1; Meals=185]: Found a nice seat (Chair-1)
18:37:52.602 [Philosopher-3; Meals=184]: Found a nice seat (Chair-4)
18:37:52.605 [Philosopher-4; Meals=185]: Release my fork (Fork-1 from Chair-1)
18:37:52.610 [Philosopher-5; Meals=189]: Release my fork (Fork-4 from Chair-4)
18:37:52.611 [Philosopher-2; Meals=185]: Picked up fork (Fork-3 from Chair-3)
18:37:52.613 [Philosopher-1; Meals=185]: Waiting for 2 forks...
18:37:52.613 [Philosopher-3; Meals=184]: Waiting for 2 forks...
18:37:52.616 [Philosopher-4; Meals=185]: Release my fork (Fork-2 from Chair-2)
18:37:52.621 [Philosopher-2; Meals=185]: Release my fork (Fork-3 from Chair-3)
18:37:52.621 [Philosopher-5; Meals=189]: Release my fork (Fork-5 from Chair-5)
18:37:52.623 [Philosopher-1; Meals=185]: Picked up fork (Fork-1 from Chair-1)
18:37:52.623 [Philosopher-3; Meals=184]: Picked up fork (Fork-4 from Chair-4)
18:37:52.627 [Philosopher-4; Meals=185]: Stand up from seat (Chair-2)
18:37:52.632 [Philosopher-1; Meals=185]: Release my fork (Fork-1 from Chair-1)
18:37:52.632 [Philosopher-5; Meals=189]: Stand up from seat (Chair-5)
18:37:52.634 [Philosopher-3; Meals=184]: Picked up fork (Fork-3 from Chair-3)
18:37:52.637 [Philosopher-2; Meals=185]: Picked up fork (Fork-2 from Chair-2)
18:37:52.638 [Philosopher-4; Meals=185]: Mediating for 5 ms
18:37:52.643 [Philosopher-1; Meals=185]: Picked up fork (Fork-1 from Chair-1)
18:37:52.643 [Philosopher-5; Meals=189]: Mediating for 5 ms
18:37:52.644 [Philosopher-3; Meals=184]: Found 2 forks! :D
18:37:52.647 [Philosopher-2; Meals=185]: Release my fork (Fork-2 from Chair-2)
18:37:52.654 [Philosopher-1; Meals=185]: Picked up fork (Fork-5 from Chair-5)
18:37:52.654 [Philosopher-3; Meals=185]: Eating for 1 ms
18:37:52.655 [Philosopher-4; Meals=185]: Waiting for a nice seat...
18:37:52.658 [Philosopher-2; Meals=185]: Picked up fork (Fork-2 from Chair-2)
18:37:52.659 [Philosopher-5; Meals=189]: Sleeping for 10 ms
18:37:52.665 [Philosopher-1; Meals=185]: Found 2 forks! :D
18:37:52.665 [Philosopher-3; Meals=185]: Release my fork (Fork-4 from Chair-4)
18:37:52.666 [Philosopher-4; Meals=185]: Found a nice seat (Chair-2)
18:37:52.670 [Philosopher-2; Meals=185]: Release my fork (Fork-2 from Chair-2)
18:37:52.674 [Philosopher-3; Meals=185]: Release my fork (Fork-3 from Chair-3)
18:37:52.676 [Philosopher-1; Meals=186]: Eating for 1 ms
18:37:52.677 [Philosopher-4; Meals=185]: Waiting for 2 forks...
18:37:52.679 [Philosopher-5; Meals=189]: Waiting for a nice seat...
18:37:52.680 [Philosopher-2; Meals=185]: Picked up fork (Fork-2 from Chair-2)
18:37:52.684 [Philosopher-3; Meals=185]: Stand up from seat (Chair-4)
18:37:52.687 [Philosopher-1; Meals=186]: Release my fork (Fork-1 from Chair-1)
18:37:52.690 [Philosopher-5; Meals=189]: Found a nice seat (Chair-5)
18:37:52.692 [Philosopher-2; Meals=185]: Picked up fork (Fork-3 from Chair-3)
18:37:52.693 [Philosopher-3; Meals=185]: Mediating for 5 ms
18:37:52.698 [Philosopher-1; Meals=186]: Release my fork (Fork-5 from Chair-5)
18:37:52.701 [Philosopher-4; Meals=185]: Picked up fork (Fork-1 from Chair-1)
18:37:52.701 [Philosopher-5; Meals=189]: Waiting for 2 forks...
18:37:52.702 [Philosopher-2; Meals=185]: Found 2 forks! :D
18:37:52.706 [Philosopher-3; Meals=185]: Waiting for a nice seat...
18:37:52.708 [Philosopher-1; Meals=186]: Stand up from seat (Chair-1)
18:37:52.711 [Philosopher-4; Meals=185]: Release my fork (Fork-1 from Chair-1)
18:37:52.712 [Philosopher-2; Meals=186]: Eating for 1 ms
18:37:52.712 [Philosopher-5; Meals=189]: Picked up fork (Fork-5 from Chair-5)
18:37:52.717 [Philosopher-3; Meals=185]: Found a nice seat (Chair-4)
18:37:52.718 [Philosopher-1; Meals=186]: Mediating for 5 ms
18:37:52.720 [Philosopher-5; Meals=189]: Picked up fork (Fork-4 from Chair-4)
18:37:52.722 [Philosopher-4; Meals=185]: Picked up fork (Fork-1 from Chair-1)
18:37:52.723 [Philosopher-2; Meals=186]: Release my fork (Fork-2 from Chair-2)
18:37:52.729 [Philosopher-3; Meals=185]: Waiting for 2 forks...
18:37:52.729 [Philosopher-5; Meals=189]: Found 2 forks! :D
18:37:52.732 [Philosopher-2; Meals=186]: Release my fork (Fork-3 from Chair-3)
18:37:52.732 [Philosopher-4; Meals=185]: Release my fork (Fork-1 from Chair-1)
18:37:52.733 [Philosopher-1; Meals=186]: Sleeping for 10 ms
18:37:52.740 [Philosopher-5; Meals=190]: Eating for 1 ms
18:37:52.741 [Philosopher-2; Meals=186]: Stand up from seat (Chair-3)
18:37:52.743 [Philosopher-3; Meals=185]: Picked up fork (Fork-3 from Chair-3)
18:37:52.744 [Philosopher-4; Meals=185]: Picked up fork (Fork-2 from Chair-2)
18:37:52.749 [Philosopher-2; Meals=186]: Mediating for 5 ms
18:37:52.751 [Philosopher-5; Meals=190]: Release my fork (Fork-4 from Chair-4)
18:37:52.753 [Philosopher-1; Meals=186]: Waiting for a nice seat...
18:37:52.753 [Philosopher-3; Meals=185]: Release my fork (Fork-3 from Chair-3)
18:37:52.754 [Philosopher-4; Meals=185]: Picked up fork (Fork-1 from Chair-1)
18:37:52.761 [Philosopher-5; Meals=190]: Release my fork (Fork-5 from Chair-5)
18:37:52.763 [Philosopher-4; Meals=185]: Found 2 forks! :D
18:37:52.765 [Philosopher-1; Meals=186]: Found a nice seat (Chair-1)
18:37:52.766 [Philosopher-2; Meals=186]: Sleeping for 10 ms
18:37:52.768 [Philosopher-3; Meals=185]: Picked up fork (Fork-4 from Chair-4)
18:37:52.773 [Philosopher-4; Meals=186]: Eating for 1 ms
18:37:52.773 [Philosopher-5; Meals=190]: Stand up from seat (Chair-5)
18:37:52.776 [Philosopher-1; Meals=186]: Waiting for 2 forks...
18:37:52.779 [Philosopher-3; Meals=185]: Picked up fork (Fork-3 from Chair-3)
18:37:52.782 [Philosopher-5; Meals=190]: Mediating for 5 ms
18:37:52.784 [Philosopher-4; Meals=186]: Release my fork (Fork-1 from Chair-1)
18:37:52.785 [Philosopher-1; Meals=186]: Picked up fork (Fork-5 from Chair-5)
18:37:52.786 [Philosopher-2; Meals=186]: Waiting for a nice seat...
18:37:52.789 [Philosopher-3; Meals=185]: Found 2 forks! :D
18:37:52.794 [Philosopher-4; Meals=186]: Release my fork (Fork-2 from Chair-2)
18:37:52.795 [Philosopher-1; Meals=186]: Picked up fork (Fork-1 from Chair-1)
18:37:52.796 [Philosopher-2; Meals=186]: Found a nice seat (Chair-3)
